gene	SZ
CDT1	4.17437290453781
TFAM	4.17431138186451
GAS6	4.17213064247704
SIGLEC5	4.16846334227615
ATP5MC3	4.16606112871154
AC138150.1	4.16348983640769
CSTF2T	4.16298965366186
PRR5	4.16102602246778
MED19	4.1608938133578
AC092069.1	4.15654162669993
TPI1	4.15214165561573
TMEM231	4.14857658995531
RAB5A	4.14758739596047
SYNPO2L	4.14004033232099
RELA	4.13655451801638
PYROXD1	4.13134131399928
AP003774.3	4.1288348105914
AC073332.1	4.11671290606208
TMCO3	4.11012027433468
PABPC4	4.10892719797717
TESC	4.10616726637273
CYP1B1-AS1	4.1057529580917
FKBP1A	4.10553005668951
APOBEC3H	4.1035450434182
MAP3K12	4.09670299082528
AKT2	4.09514676569946
SOCS2	4.08441778235225
UCHL3	4.0790495428236
TTLL10	4.07706442791571
PTK7	4.07529689043822
GEMIN4	4.07038666478509
SLC25A37	4.06903596255004
PITPNA-AS1	4.06812726162862
PIP5KL1	4.06488055664079
LYRM2	4.06306436652737
IFT22	4.05890201142094
PTDSS1	4.05214427383927
CBLL1	4.05147872252929
C12orf10	4.04973502222353
MRPS21	4.04737445136065
PSMD6	4.04369988452808
GPRC5C	4.0390991767246
PDCD5	4.03807621150475
UBE2N	4.03743001810767
DBR1	4.03634358291783
PSMD12	4.03602600024228
AC083798.2	4.03444807082025
HHEX	4.0333660668014
CLEC11A	4.0300825894942
ATG3	4.02796892342961
TACO1	4.02664239412222
GFRA2	4.02433539969703
CLIC1	4.02369145304163
AC090152.1	4.01740126643325
CARD19	3.99806310218091
EFHC1	3.99621384974618
FKBP4	3.99597984497326
DPH3	3.9905159834109
HIBCH	3.98814650525275
HSPA9	3.98811226213737
PLSCR1	3.98785375589546
ARID3A	3.98737808166133
PIK3IP1	3.98515638720697
AL161756.1	3.98384474081334
BDH2	3.97034627273635
HSD17B14	3.96859727045097
PDCD6	3.96466885224059
SDSL	3.96278403886081
MT1F	3.96245294893891
PIK3IP1-AS1	3.9593729637098
NUP43	3.95480044231251
SF3A1	3.9527913700839
TOE1	3.94993431466409
NUP54	3.94939088329217
COA6	3.94067201566838
ANKS4B	3.94018933180294
ERP29	3.93741091553368
PSMA7	3.93296911675472
SRSF9	3.92542155094575
UBALD1	3.92509087966182
CCNG1	3.92424238726583
ZNF416	3.91688129251459
PRPF40A	3.91300396955631
PHF11	3.91021295660687
NOL7	3.90537244089497
GNGT2	3.90381049171137
SIGLEC10	3.9030821298975
GLRX5	3.89817104351558
SNRPA1	3.89752682948364
SPATC1L	3.89689750848069
SMIM20	3.88936009487963
PWWP2B	3.88868337682624
FEN1	3.88574518429241
PSMA5	3.88046908318536
HCG11	3.87648299894904
MRPL24	3.86953720694438
GNG5	3.86646294929491
POMGNT2	3.85858013366185
AC004687.1	3.85212876450896
ARL17B	3.84246262450295
AL929472.2	3.83905995055226
LETMD1	3.82994535504662
NIPSNAP3A	3.82556623829424
PIGC	3.82390791443268
KIAA1143	3.81740789574687
ATP23	3.81654280724943
HIGD1A	3.81298806045706
FAM50B	3.81111352947008
PTCRA	3.80692178361111
PPA2	3.80168287906658
RBM39	3.79781026631076
WHRN	3.79773799522158
LINC01772	3.79626570979602
AC020917.3	3.79291633773103
ZNF574	3.79187393284821
AC004148.2	3.78843495467713
NPC2	3.78772393933041
GTF3C2	3.78507793624933
ARHGDIA	3.7808669753482
P2RY6	3.78040597101626
C6orf226	3.77796408200615
HMOX1	3.77589890319654
SLC7A5	3.77150681852583
ORAI2	3.76912326385592
LIMS2	3.76607858900517
CCNDBP1	3.76220504726224
LYPLA1	3.7601577324503
C1QC	3.75694540791419
CHAF1B	3.75601950906531
AC067852.2	3.75299390745237
TNFRSF4	3.75286354779192
RUNX3	3.74587153040869
CMTM5	3.74074185925666
WFDC1	3.73730938527669
TSPAN10	3.7328492819902
AC004846.1	3.72851739558908
NAP1L1	3.71587913833168
TREML1	3.71037536555984
ADORA2B	3.71031685885545
FAM177A1	3.70989926988111
OSGIN2	3.70957441973419
C3AR1	3.70882829416571
LILRB4	3.70804440000409
SNX2	3.70452098965139
HAUS8	3.68999878370767
CCDC59	3.68835494653797
IFIT3	3.68828195604516
DYRK1B	3.68345032350192
SLC35B1	3.68095386833607
AC090948.1	3.67836216871723
CD5	3.67561653163622
DUSP12	3.67408004138165
DNAJC4	3.6712046794629
RABGAP1L	3.66721252867544
HOXA10	3.6646315216519
KIAA1841	3.66112233288969
OXLD1	3.65940381394762
EMC7	3.65783958407661
PPM1A	3.65692048871188
ATPAF1	3.6557048369932
TFDP1	3.65558417183001
MMS22L	3.65497818970749
EIF6	3.65430883951666
ZNF16	3.64944754763025
R3HDM4	3.64674512206495
CEBPD	3.64345401550325
MAP1S	3.63873094367018
ZFYVE21	3.63840911053623
PPIAL4G	3.63579056176779
TMEM138	3.63546080010685
AC104986.2	3.62135978728883
GINM1	3.62062816837101
MIR762HG	3.61883087276809
DNTTIP2	3.61843243414108
RIOX1	3.61828544254102
MRPL3	3.61774112020299
PANK4	3.61537479756693
CAMKK1	3.61325495744446
CASP6	3.61287987728903
RAD51C	3.61263096736663
PTGES	3.60932060147191
CYP2E1	3.60763564620219
SAP30L	3.6058270926395
SEC61B	3.60375986526565
PRSS57	3.60181764710337
C1orf174	3.59939364181325
BIVM	3.58898782001132
AC020571.1	3.58852109194737
LAMP3	3.58661372448891
CDC42EP4	3.58305927949442
AMPH	3.57969156044347
KHDC4	3.5784749486416
GNB2	3.57794761648612
TRAF4	3.57750032408532
ARHGEF3	3.57340986639769
PCDHGA5	3.57270324523278
PROCR	3.57044780198808
RRS1	3.56529977697861
RIDA	3.56451686660228
TUBB1	3.56350403312679
TIGAR	3.56237739991488
MTX1	3.56226226091756
CPT2	3.55031004280119
BAG3	3.54881978828421
CDK4	3.54333628696271
KREMEN1	3.54299243112202
FOLR2	3.54241947685062
TRAF3IP2	3.54204273713631
NLRP2	3.54167228584706
PCBD1	3.54044832127176
FBXL2	3.54017778124346
ZYX	3.53703716720056
TRIM47	3.53525634994605
AC026369.3	3.53426217050036
CIZ1	3.53281654844129
CENPN	3.53099223570723
ATRAID	3.52358237327505
AC021752.1	3.52328502406533
CDCA4	3.52180018961051
FAM32A	3.51858727781957
LILRB2	3.51834980846048
ASNSD1	3.51557621106225
CSAD	3.50742109171704
MARC2	3.50324944333188
KAT2A	3.50287033123498
VKORC1	3.50273106198743
SDHAF2	3.50147270185114
ARID5B	3.50127315375805
ADAMTS2	3.49843337508711
KLHDC3	3.49696043739756
NAAA	3.49270749229691
GALR1	3.49001136828498
ELOF1	3.48621942078059
PLEKHO1	3.48125308734442
SYNM	3.48100425050754
ZNF583	3.4770597341718
AC104984.3	3.47412999700576
MRPL46	3.46762482352192
HMGB2	3.46694073401893
HRK	3.46692584325403
AL354822.1	3.46669578328896
GZMM	3.46631208491011
KBTBD6	3.46407356229716
ADPRM	3.46346021484194
GAS2L1	3.45986448757557
SYNJ2	3.44949532326598
PUS3	3.44808974399998
ALKBH7	3.44685861560534
TRIM7	3.44361143254581
UPK3A	3.44313063789943
TIMM29	3.44296822340388
SNRPB	3.44056174893181
RNF166	3.43591795725357
AUP1	3.43563692383125
ASNA1	3.43104174230434
PPP2R3A	3.4305086554859
OLA1	3.42309120893453
NDUFB4	3.42109435016125
UTP3	3.42038207179432
NRTN	3.41580322756993
FNIP1	3.41512569559494
RSU1	3.41386800525124
LRP2BP	3.41301639574749
FFAR4	3.41026410358127
PARK7	3.40938553215964
PRF1	3.40917736938576
EZH2	3.40499211957258
MERTK	3.40067024367252
ZNF726	3.39940623963484
AC008105.1	3.39671482975094
PAIP2	3.3963199188263
RTCB	3.39096783705186
PDCD2	3.39092895353575
PGRMC2	3.38880403472697
SGK494	3.38709368296922
TM2D2	3.38061528416651
HLA-G	3.37826847730652
QDPR	3.37023162316564
NAA38	3.36878005088249
ERV3-1	3.36180788395603
DAPK2	3.35959134843279
WDR53	3.35835475800484
MAS1	3.35594422846447
SSBP4	3.35572147961878
PPP1R18	3.35245973642727
MTMR9	3.35106229535733
GP9	3.34837203327575
HSPB11	3.34433450792014
MDK	3.34184716520178
CCT5	3.34094354643009
GDE1	3.33881998180896
BUD23	3.33715548361601
ZNF830	3.333300728783
LINC02384	3.33189927640648
RBMXL1	3.33141100519911
HPS1	3.32769101011241
MPLKIP	3.32706167296855
ANKRD55	3.32485884873376
EMG1	3.32285062119831
PLEKHF2	3.32231139822728
UBE2G1	3.32118640140263
KLHDC2	3.31420982872579
CNIH1	3.31104922707412
PDIA6	3.31038829091834
BAK1	3.30937643212738
TP53I3	3.30599814069863
TMEM59	3.29309285676848
CDKN1C	3.29027105785665
HEMK1	3.29001223638035
ECSIT	3.28836104996551
NBPF26	3.28730334635209
EAF1-AS1	3.28369728685639
RNF26	3.28228721026358
TMEM186	3.28006139190844
ZNF136	3.27887277317351
APH1A	3.27737239399943
SLC35F2	3.27677060175295
TMEM199	3.27604148110919
ERLEC1	3.27361467253231
AK5	3.27335776931793
FAM117B	3.27199481055255
AL022323.3	3.26609169617302
HNRNPK	3.26307930257948
HFE	3.26229523630648
MYO15A	3.26166030422073
EIF5	3.26134333609034
PCGF5	3.25907643656728
PTAR1	3.25325976052825
MAP3K7CL	3.25300780405749
PELI1	3.25053553980493
FDX1	3.2494363357965
BABAM1	3.23898436494656
TMEM126A	3.23583944303574
PAIP1	3.22936159370885
IDI1	3.22895351243506
SSPN	3.2221154651309
EI24	3.22175497430469
CKAP2	3.22149480139777
APBA3	3.22132596152235
TDG	3.21882109167488
TATDN3	3.21862841007942
RNF130	3.21695513125144
FASLG	3.20484062900446
SIGLEC11	3.20340582430081
RNF11	3.20275047250625
SSNA1	3.20166496780406
P2RY2	3.20126974395821
USP8	3.2005069030591
ARMH3	3.20013753250563
BSDC1	3.19956472826225
TUSC2	3.19945107842548
RAB2A	3.19919316498224
PPP1R7	3.1966465148635
LAPTM4B	3.19344952181656
SRP68	3.18707755749553
GORASP2	3.18612314858008
RBM48	3.18508868428342
MOAP1	3.18468930385366
COL26A1	3.18054166278307
C10orf95	3.17950388895718
CYP1B1	3.17859509730119
MRPL27	3.17371543048632
GMDS	3.16626573481721
PROSER3	3.16426154481039
MLF1	3.1638974145607
CXXC5	3.1636984063688
GHITM	3.16322815419763
SCGB3A2	3.15322132062995
AP003352.1	3.15249146219093
NUFIP1	3.15226217901291
WDR18	3.14831362194667
NDUFA5	3.14277435784741
VPS26B	3.13739734568694
COL6A2	3.12834837297874
NAPRT	3.12726800916802
KCTD10	3.12661497086744
ATP5F1E	3.12596673241399
CA5A	3.12255512685031
FPR3	3.11290318863159
BFSP1	3.11224789441472
TSTD3	3.11151357567677
ACO2	3.10927965896302
GPR35	3.10855283217189
KIF22	3.10491258373398
KLF10	3.10413301199542
DNAJC30	3.09855495558295
EIF2B2	3.09382643508466
SMYD2	3.0928887791844
SPRED2	3.09223788869318
RRAGC	3.0884198372836
APBA2	3.08713552581732
OSBPL10	3.08588786901141
GGPS1	3.0856105806297
WIPI1	3.08546114664565
TFDP2	3.08253854946431
USP18	3.08171008053176
DEF8	3.08019122650511
EFNA1	3.07993236964387
NKG7	3.07905738923484
TMEM102	3.07691718582674
IL16	3.07429701151567
AK4	3.07148060700666
KLF3	3.06723255765536
AIMP2	3.06721334786013
SEMA7A	3.06709731620401
LPAR2	3.06270559121016
RGCC	3.05983987114903
PGPEP1	3.05939075994344
NRBF2	3.05865502528289
KMT2E	3.05784984765036
MED30	3.05570311031787
PSTK	3.05214901319503
CSDE1	3.04943782818088
ISCU	3.04604404980487
PPP4C	3.04169052878407
PTMS	3.0316342240604
PTP4A2	3.03031132168709
SH3GL1	3.02918512095138
SUSD4	3.02824991131177
CCDC28A	3.02693978079946
NOP16	3.02447760067377
DENND2A	3.01734430126344
CLN6	3.01694982909909
SMIM3	3.00573511977311
SREK1IP1	3.00489027750581
LINC01521	3.00113740580966
GGCT	3.00091995580734
SF3B5	3.00017747754602
TEX26-AS1	2.99961718714344
B3GNT2	2.99948270829859
AC008079.2	2.99339138301101
DHRS3	2.99328089992036
CHCHD4	2.99274308866258
ICA1	2.99072600357927
HIKESHI	2.98736092810626
COPS3	2.98602434722646
CACNA2D4	2.98563292840009
PLEKHA5	2.98262649524681
VPS29	2.98261370042611
SNX22	2.98071676216214
CDC16	2.98052063246811
FAM96A	2.98047160183873
UFC1	2.9776823401319
MRPL57	2.97723850896098
DCAF4	2.97515182447563
SPATS2L	2.97451668273152
TRAPPC6A	2.97416328926032
NDUFA8	2.97376377920942
TPO	2.97186168559254
PRH1	2.97085475193202
LEAP2	2.9697099111001
MED18	2.96924562131005
RBPMS2	2.96876414100415
AC068631.1	2.96491726657887
WASHC3	2.96426454784362
SPATA2	2.96247309416427
TSEN15	2.96190529321403
RTKN2	2.95988531776903
AL360270.1	2.95924662482318
POU6F1	2.95621996488818
ZFPL1	2.95131078864733
CLTA	2.94904775777257
PET117	2.94745353633115
LGMN	2.94582023331938
SAPCD2	2.94399999958344
MRPS22	2.94357601551421
CHD7	2.94235495245597
PTPRR	2.94020043012607
PRKAA1	2.93455730853681
DYSF	2.93380483923159
C7orf50	2.92867466588984
PXMP2	2.92735478126091
EMP1	2.92413398178601
SELENOT	2.91839725109872
SNAI3	2.91767856191649
SERP1	2.91681318171545
ZNF689	2.91480214621115
RAC1	2.91412441690226
JAKMIP1	2.9128220519297
APBB1	2.91257802622409
AP3S1	2.90954561157453
CAMK1	2.90728297353068
IFT57	2.90604682209326
LPO	2.90536805922487
SBNO1	2.90251866092971
MRC1	2.90182139110857
SNRNP35	2.90134330265218
SMC4	2.90039898550817
C2orf88	2.89882013108118
LIMD1	2.89870194386662
DRG1	2.89796051040599
TMEM45B	2.89722760414461
THYN1	2.89466712733522
POLR2C	2.89398744862324
HPGDS	2.8934788082737
ADH5	2.88599973506205
MTERF4	2.88491422980197
FXN	2.88243541999784
SNX5	2.88041561719406
PMF1	2.8801654524365
ARF6	2.8797309926227
TUBB	2.87858465883924
ZNF511	2.8750991590692
THOC5	2.87160358636774
GPR146	2.87090643038874
PDGFRB	2.8699134658188
MRPS11	2.86944237868894
DHX35	2.86646607928089
C19orf47	2.86599972692549
ENO1	2.85782883627317
OGFOD1	2.8577848976914
AL133245.1	2.85356090763453
MZB1	2.85304036407115
PES1	2.85248262418236
HMGCL	2.851645794167
RCHY1	2.85067737530179
Z95114.2	2.849412875835
LMOD3	2.84825045541596
AAR2	2.84692316377444
AC012360.3	2.8455843317791
SHLD3	2.84551873699863
ABI1	2.84463386624076
IGHGP	2.84048220895939
POLR2M	2.83271201920426
FAIM	2.83265862465557
LCMT1	2.82886018150389
ALG2	2.82832494617674
ODC1	2.82681641064934
CLK3	2.82353846411267
GPR137	2.81567308016529
CNKSR3	2.81540279548576
NOL9	2.81505084440065
C9orf66	2.81364623371714
CCNC	2.81147796107033
ZBTB2	2.80769882697153
OSTC	2.80686539296686
CD300C	2.80619158016671
FBXW5	2.80499183332821
INPP5K	2.80400356350527
HTATIP2	2.80277119224255
DIS3	2.79432368634814
AP000766.1	2.79096609316085
HMGXB4	2.79028543739325
SUSD3	2.79003190162751
SLC7A7	2.78732212759999
LILRA2	2.78456149352658
LINC00426	2.78130101832568
CHKA	2.78115463247128
COPS7A	2.77991879190659
MTA1	2.77989739992663
NDUFS3	2.77749766688603
DCP1A	2.77522026855489
ATP6V1F	2.7740855262986
CTDNEP1	2.77194335282015
SLC19A1	2.77154661420781
SUPT7L	2.76486245853138
AC245595.1	2.76361891094691
C19orf81	2.76161776782602
TMEM154	2.75865524061232
HSPA6	2.75654829704104
TOX	2.75639132370872
SHISAL2A	2.7559357526936
CYC1	2.75590371871653
EXOSC7	2.74951958469224
AL031708.1	2.74753362301474
MED8	2.74502830948556
LINC01840	2.74397586757239
AKR1A1	2.74274099167076
GRK5	2.74267526998534
FUBP1	2.74246789068085
YES1	2.74088824715292
TIMM8B	2.74082360414851
ACAT2	2.74070014375261
PSMA4	2.73588835519869
ABHD6	2.73470894563288
SLC31A2	2.7345922080704
AP000547.3	2.72964120332273
CFAP298	2.72832915653205
REEP3	2.72659400778161
ZNF200	2.7264315114594
PALLD	2.72392931089995
INSL3	2.72213892837507
STX8	2.72122779891325
HSF2	2.72046517252142
GMPR2	2.71812022615766
COPS6	2.71750155842483
AP000350.7	2.71738508782538
NUDT5	2.71435656971319
LTV1	2.71381850114772
PSMB7	2.71271632868686
NECTIN2	2.71254174936708
FAM189B	2.71239574811289
GATC	2.71185468467151
PRR29-AS1	2.71182613079116
ZC3H12A	2.70587371943753
VTA1	2.70556799643577
AC009118.3	2.70489367979591
CD9	2.70404031168862
MFSD10	2.69807943571493
TERF1	2.69294712739603
ELOA	2.68041672311302
NFKBIE	2.67326533179566
VSTM1	2.67085433637077
NDUFA2	2.67034951753455
NHP2	2.66893859237882
FAM110B	2.6665052816703
ZNF551	2.66547409629452
VPS25	2.6635896351133
ACER3	2.66175920014533
SLC35E3	2.65653429320708
NANP	2.65562156569253
ABI3	2.6524633721667
CSE1L	2.65240145299
ZNF639	2.65093706255606
CCT6A	2.6474539529416
CKB	2.64701514138147
TADA1	2.64696539155662
ZPR1	2.64409188031929
LMBRD1	2.64392453660482
IGHEP1	2.64330929576382
CLHC1	2.6402048610144
MRPL19	2.63514032087072
AL078459.1	2.63450103797572
TCP11L2	2.63304304894591
RASA4	2.63122699233977
SVOPL	2.63073676433534
FBXO3	2.62673388549858
TAP1	2.62314446396958
CAVIN2	2.62274043158701
MRPS10	2.62246263359502
APTR	2.62212905962237
CALM1	2.62164827473007
AC102953.2	2.62149526576689
TTC16	2.62041345027233
OLMALINC	2.61922750255202
CXCR6	2.61751621312324
COX14	2.61716299016576
C6orf132	2.61398901236122
GUSB	2.61247292366402
TMEM120A	2.61135042732132
WNT7A	2.60995557930085
ATAD3C	2.60772484376159
METTL5	2.60587966286066
ZNF622	2.60537715964902
PDHB	2.60212538736545
C1orf131	2.60201097260714
TMED2	2.60088136636694
VIPR1	2.60039747028795
GMEB2	2.59943419662072
GNAS	2.59755632634387
PIK3R6	2.59631051463219
PXN	2.594710211118
CDC34	2.59459558553427
AL034549.1	2.59232169506552
DCTN5	2.59134439292878
SUPT3H	2.58570328543191
MRPS33	2.58363477389808
ADAR	2.58340599214628
AP002387.2	2.57809369677833
GRSF1	2.57578586513255
MRPL39	2.57459794432671
CGAS	2.57440724985934
MRM2	2.56838170406572
TMEM53	2.56523076775611
STARD10	2.56252224297129
DENND1C	2.55300933101596
PRDX3	2.55226614312471
PSMD2	2.55180020592488
RSF1	2.55172445693067
POLR1A	2.54661236768617
GABPB1-AS1	2.54018927787392
MAPKAPK5-AS1	2.53840119399614
MAP4K2	2.53732275328012
ZC3HC1	2.53474387597108
PRADC1	2.53417934938334
GEMIN7	2.52947685730178
INTS4	2.5290519570284
CCT2	2.52753849787618
RNF181	2.52730956908101
EXD3	2.52470288004066
FASTKD5	2.52214636254644
GPATCH3	2.52188111373888
FAM71F2	2.52179453402478
STAT4	2.52139696575378
PPM1B	2.52115707766059
TLR1	2.51915528284459
GM2A	2.51832242479394
SRRD	2.51783180919806
MANBAL	2.5166592910957
RAB22A	2.51453254390785
AC064805.1	2.51357911635736
CLTB	2.51170065256652
PGS1	2.51161474360459
PDE6G	2.51079114052038
TXNDC9	2.50511242055503
DACT3	2.50503523937786
STON2	2.50180214484184
FBXO21	2.50170353188731
AK3	2.50167778624668
NDUFA9	2.49774570408939
LEPROT	2.49631945982336
RMI2	2.49617070092007
GINS2	2.49141439684845
NAGPA	2.49139682438424
SPCS1	2.49083980468398
SPRTN	2.49004294658288
BIN3	2.4900159638238
MTHFD2L	2.48724378389938
DAZAP2	2.48556874539969
UPB1	2.48210998496167
SEC61G	2.48185329694768
AC089998.1	2.48103910664021
EIF2A	2.47997555877407
TAS1R3	2.47833304245666
MMP14	2.47832728917097
YPEL2	2.47638500349685
SARDH	2.47632835805127
PAN2	2.47506159767052
MUL1	2.47113287534812
FBXL19-AS1	2.46747501230542
ABCG8	2.46503465616053
KRT86	2.46503465616053
WDR20	2.46474466646735
SLC35G1	2.46427966926159
HACD4	2.46424452233692
SPINDOC	2.46364713775301
FCGR1A	2.46327464503505
LINC01934	2.46168325426645
DPYSL4	2.45975681560795
AL117332.1	2.45563094600907
SIGLEC7	2.45272019480511
NDUFS8	2.45114890388112
DFFA	2.44214484219864
PDE3B	2.43882905700789
ADORA3	2.43723640821009
RNASE6	2.43697732937362
IL18RAP	2.43288195812488
TRAM1	2.43152879780213
UQCR11	2.43102898628386
PPM1G	2.43012690014475
CIB1	2.42907831763792
ICAM3	2.42811481860882
FO393401.1	2.42668923845774
CIAPIN1	2.42658840409291
SH3BP1	2.42635710750498
TMEM9B	2.42617654123957
TMEM147-AS1	2.42595941478562
LINC00920	2.42548434522206
NPM1	2.42304423389116
CCDC124	2.42292696912329
MFF	2.42111240317055
AC242426.2	2.42082218272408
ROR2	2.42048074849891
AGMAT	2.41898894754206
FAAP100	2.41750258127375
MRM3	2.4174763362658
AC010531.6	2.4134137164724
CCR1	2.41198391039719
NPAS2	2.4098482462392
PPP5D1	2.40821153396047
AC239799.2	2.40789055809713
GSEC	2.40673683810653
CHTOP	2.40668955817107
SLC30A5	2.40379120125773
ATCAY	2.40212808466148
SOCS7	2.40189084581134
COQ9	2.40187221610939
THG1L	2.39570798055741
BAG4	2.39467641329542
MAPKAPK2	2.39374736957011
ACP5	2.39374412763072
SAP30BP	2.38957254870279
AP000759.1	2.38670773449225
CTBP1-DT	2.38667568827277
AC020659.1	2.38297554422293
AC132192.1	2.38177732990956
PNN	2.37885414094387
C16orf87	2.37829866007503
SDF2L1	2.37818985786263
C22orf39	2.3753451583951
SASH1	2.372664501686
KCNQ1	2.37248449906736
MRVI1	2.37165878993732
POLD2	2.37059796573783
GCAT	2.37045026216564
SLC17A5	2.37032210572764
ZNF667-AS1	2.36922242984972
TMEM203	2.36906377992616
UFSP1	2.36844762194309
CAP1	2.36796731681236
OGG1	2.36602622878898
ZNF586	2.36561475942352
SETD7	2.36355768012899
ETFDH	2.36133034857949
GNL2	2.36077353014989
PPP2R2D	2.35587889925384
ZNF778	2.34918673821835
KCNK10	2.34749749981064
AC107464.3	2.34657238226635
CCRL2	2.34468302559759
LGALS12	2.34357347090268
NIF3L1	2.34272916472782
ZBTB8B	2.34225980404763
TRBC1	2.34159113893003
AL590666.3	2.33775425291559
ETHE1	2.33608144086195
AVIL	2.33489449977276
FLT1	2.33413716877978
RAB28	2.33146092460168
GCSH	2.33142842173158
C19orf38	2.33072416865097
TFB2M	2.33070498882214
ERAL1	2.32969386271588
MFSD2B	2.32822800264915
HADH	2.32727098461215
C15orf61	2.32468870880206
NOA1	2.32262348599401
BSG	2.32044511274197
RARS	2.31888577024075
FCGR3B	2.31523636747114
KCNMA1	2.31407535457026
AC108673.3	2.31099131400484
GPX7	2.31004457609812
CLPTM1	2.30968925054797
B3GALT6	2.30824687610797
KRT8	2.30688308164594
AC008915.2	2.30565802913806
CMTR2	2.30500986921471
NIPSNAP2	2.30426695661255
C16orf70	2.29629144058636
TAF12	2.29589283679164
AHSA1	2.29519742493911
TEX14	2.29264952289636
IFITM2	2.29135179449262
NKIRAS2	2.29111902004218
FCGR2B	2.29019139384368
TICAM1	2.28953980326177
TIMM13	2.28711128482557
ANAPC11	2.28674616531109
KIR3DX1	2.28351585513719
FASTKD3	2.28334145607054
HLX	2.28328080245675
TADA3	2.28303391218778
NEK5	2.28049527626923
SEC14L2	2.27889100497426
NDUFAF4	2.27506720931061
COQ8A	2.27468574142607
ZNF844	2.27297324269888
RNF25	2.27284790740412
ABHD13	2.27201680715129
CD300A	2.2712695526972
CRYZL1	2.27076809723671
MARCH3	2.26637941578369
C9orf106	2.26628252718188
PCGF1	2.26563825351675
GAR1	2.26527471427706
ITFG1	2.26499977894053
DHX30	2.26216005588471
DDX27	2.26188452570293
BAZ1A	2.26047794975865
PRUNE1	2.25914379428566
ZNF287	2.25567157983847
AL031733.2	2.25402711529694
UHRF1	2.24762675579514
KCMF1	2.24596975157134
GLRX	2.244679865133
KCNG2	2.24450387316539
MBOAT2	2.24223549241503
AC006064.4	2.24219548698371
ALKAL2	2.24140272760494
GRIN1	2.23986020282338
ZSCAN16	2.23942905485254
AC025569.1	2.23898223825395
BORCS7	2.23765967168329
RFPL1S	2.23360842486968
CCDC150	2.23352659221812
LTA	2.23051817050576
AC004816.1	2.23012547577786
AC012313.5	2.22770789807037
ZNF473	2.22711742043883
ATP6V1B2	2.22694291988091
AC239868.3	2.22514055653121
RNASE2	2.22395607928946
BLMH	2.22210812174078
TEX22	2.22175303854149
ZFAND1	2.22075954637691
PITPNC1	2.21803929361171
ETV5	2.21531207029078
MCCC1	2.21418242132771
SAR1A	2.21340706657112
ALG3	2.21240052272835
C22orf34	2.2093476781202
C4orf48	2.20931051573153
RAP1B	2.20851362141054
ITGA10	2.20656318026612
C11orf58	2.20467734672341
CEBPE	2.20425798132994
SSR3	2.20311816233471
ICAM4	2.20281913051005
ARL6IP4	2.20186812694581
LILRA1	2.20008650249242
FAHD2A	2.19873319166654
LRRC8B	2.197993677182
COX6A1	2.19768925431296
HOXA9	2.19728637664105
NPL	2.1961644090735
