p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
2.09318467757003e-18	0.161580827456157	0.423	0.25	4.23514055812744e-14	MIPEP	FALSE
2.33360694896557e-18	0.194554672246453	0.48	0.303	4.72158693984205e-14	MSRA	FALSE
2.36966702398905e-18	0.110426440508573	0.13	0.05	4.79454728963705e-14	PTPN3	FALSE
2.56189293422749e-18	0.0879588312758992	0.144	0.058	5.18347797382248e-14	PTPN13	FALSE
2.65406157406819e-18	0.209420089056389	0.587	0.39	5.36996278281216e-14	EPHA6	FALSE
2.74181714634545e-18	0.193218189920159	0.452	0.28	5.54751863220075e-14	RP11-127H5.1	FALSE
3.16806015247177e-18	0.126352084089043	0.251	0.128	6.40993610649614e-14	C3orf67	FALSE
4.09090779816732e-18	0.123458766300088	0.182	0.083	8.27713374803193e-14	FGF5	FALSE
4.580130856058e-18	0.186414723955664	0.437	0.269	9.26697876106215e-14	ESR1	FALSE
4.76855310482177e-18	0.20764469619287	0.509	0.329	9.64821349698588e-14	RP11-47I22.4	FALSE
4.98766034426377e-18	0.168591629277527	0.333	0.189	1.00915331745489e-13	RGS6	FALSE
5.11978783488075e-18	0.159072381544201	0.359	0.205	1.03588667263142e-13	TRIM9	FALSE
5.14827093977759e-18	0.195421873680027	0.433	0.265	1.0416496592452e-13	LINGO2	FALSE
6.09899103037959e-18	0.13905933893185	0.229	0.114	1.2340088551767e-13	PAK3	FALSE
6.10874275374959e-18	0.150740561972931	0.354	0.204	1.23598192136616e-13	DUSP22	FALSE
6.18480477633766e-18	0.139405546054289	0.354	0.199	1.2513715503964e-13	MTHFD2L	FALSE
6.46391523886657e-18	0.150637374590219	0.395	0.234	1.30784397027987e-13	GADD45G	FALSE
7.8025870352082e-18	0.114962656119144	0.301	0.166	1.57869743483368e-13	RBFOX1	FALSE
1.07383518660673e-17	0.106289647799823	0.166	0.073	2.17269073306139e-13	PCYT1B	FALSE
1.41210969631022e-17	0.168962236794077	0.434	0.263	2.85712154854447e-13	MAP3K7CL	FALSE
1.53643418915811e-17	0.162633019722892	0.386	0.23	3.10866729492359e-13	MTURN	FALSE
1.65162553343133e-17	0.234077601256617	0.82	0.642	3.34173394179161e-13	CAMK1D	FALSE
1.6668798147777e-17	0.129742318428683	0.234	0.119	3.37259792923971e-13	LRRC9	FALSE
1.72644991511627e-17	0.158141781016154	0.347	0.202	3.49312611325475e-13	EMCN	FALSE
1.80761548434314e-17	0.223129024585742	0.633	0.442	3.65734840947148e-13	PTCH1	FALSE
2.04712837411279e-17	0.0751628037295775	0.12	0.045	4.14195483934241e-13	KCNQ3	FALSE
2.13281647118581e-17	0.0998343374714672	0.116	0.043	4.31532756615025e-13	VANGL1	FALSE
2.26969970728778e-17	0.15177431483961	0.464	0.295	4.59228341775537e-13	RALYL	FALSE
2.29708487221522e-17	0.126415811086041	0.326	0.181	4.64769182195305e-13	FANCC	FALSE
2.59241345552658e-17	0.112828493372018	0.164	0.073	5.24523014456694e-13	RAPGEF5	FALSE
2.62112770353549e-17	0.0952451705952355	0.109	0.04	5.30332768256337e-13	MACC1	FALSE
3.0116409111017e-17	0.248341868189088	0.805	0.631	6.09345305543207e-13	CDK6	FALSE
3.29941273942801e-17	0.181020101937914	0.389	0.233	6.6757017956847e-13	SHC4	FALSE
4.03690121378261e-17	0.0843871747821106	0.121	0.046	8.16786222584636e-13	C3orf80	FALSE
4.07405535066313e-17	0.117939461643977	0.232	0.117	8.2430361909967e-13	LRP12	FALSE
4.28126407869853e-17	0.114578411690833	0.167	0.075	8.66228161043075e-13	RNF180	FALSE
4.55732578008563e-17	0.145771039154229	0.297	0.165	9.22083725084726e-13	DOCK1	FALSE
5.02341742198518e-17	0.143485793771172	0.287	0.158	1.01638804699026e-12	GNAI1	FALSE
5.08141217819663e-17	0.204348025403338	0.591	0.413	1.02812212601452e-12	AXIN2	FALSE
5.34949870533703e-17	0.0604841574709309	0.168	0.074	1.08236407305084e-12	SLC2A12	FALSE
6.76582560117733e-17	0.153498097284441	0.231	0.119	1.36892949388621e-12	SETBP1	FALSE
6.87383125795697e-17	0.124768133623433	0.215	0.107	1.39078227842243e-12	C10orf107	FALSE
6.89977996999675e-17	0.159703896823601	0.385	0.228	1.39603248132944e-12	SLC25A33	FALSE
7.08292074308406e-17	0.199622542225931	0.691	0.489	1.4330873539482e-12	RMI2	FALSE
7.09364520879058e-17	0.168230465606388	0.393	0.237	1.4352572350946e-12	HDHD1	FALSE
7.58521778483477e-17	0.124385567785164	0.201	0.099	1.53471711440562e-12	ULBP1	FALSE
7.92583440833083e-17	0.0813286422429523	0.101	0.035	1.60363407583758e-12	ONECUT2	FALSE
8.35882076516803e-17	0.161717479024026	0.51	0.329	1.69124020541645e-12	CNBD1	FALSE
8.92059508534411e-17	-0.288892246962156	0.776	0.787	1.80490400361767e-12	CIC	FALSE
1.02461437637466e-16	0.20653791146775	0.644	0.463	2.07310226771885e-12	CDH12	FALSE
1.11841936167863e-16	0.133444920404796	0.339	0.195	2.26289789448437e-12	PKIG	FALSE
1.24897021089264e-16	0.178764245105245	0.433	0.271	2.52704142769909e-12	C21orf33	FALSE
1.29750908616846e-16	0.233389506238272	0.875	0.71	2.62525013404465e-12	PDE4B	FALSE
1.31585555166625e-16	0.100573836485591	0.114	0.043	2.66237053768632e-12	ZNF711	FALSE
1.4112654234286e-16	0.190589995659542	0.524	0.344	2.85541333122308e-12	PPP1R16B	FALSE
1.54164046380305e-16	-0.201108571381248	0.028	0.119	3.1192011504127e-12	ZNF667	FALSE
1.6110248347926e-16	0.16528890870938	0.492	0.316	3.25958654823587e-12	IGF2R	FALSE
1.69195615138548e-16	0.122705653806539	0.248	0.131	3.42333488109825e-12	SIPA1	FALSE
1.79020611683701e-16	0.103361173610689	0.121	0.048	3.62212403619632e-12	GEM	FALSE
1.90746197849389e-16	0.049063437700027	0.131	0.053	3.85936782108668e-12	FAM135B	FALSE
2.02333044813999e-16	0.17884618069219	0.385	0.235	4.09380449572165e-12	CTNNA1	FALSE
2.21016686569348e-16	0.121284058171621	0.283	0.154	4.47183061935763e-12	GSE1	FALSE
2.31232854272423e-16	0.202305018581615	0.563	0.381	4.67853434049393e-12	PBX3	FALSE
2.6439336749391e-16	0.213239186642078	0.645	0.458	5.34947100450428e-12	EXOC4	FALSE
2.87413881825639e-16	0.216482891972	0.917	0.792	5.81524507097815e-12	NPIPA7	FALSE
3.26759245546972e-16	0.175744089389332	0.305	0.173	6.61131981515189e-12	TSHR	FALSE
3.27171967596304e-16	0.107319920510322	0.214	0.106	6.61967042037601e-12	SEMA5A	FALSE
3.38977258100528e-16	0.215613005279554	0.689	0.504	6.85852686314798e-12	AC018816.3	FALSE
3.92581489166761e-16	0.115453332422685	0.22	0.113	7.94310127031108e-12	PALM2	FALSE
3.97978275362095e-16	0.104979252670893	0.238	0.123	8.05229444540127e-12	MBOAT2	FALSE
4.64830508214138e-16	0.107556321006361	0.271	0.147	9.40491567269666e-12	C8orf34	FALSE
4.71590562709443e-16	0.199151296918108	0.62	0.432	9.54169185530016e-12	C3orf52	FALSE
5.02079246984313e-16	0.198686412131682	0.649	0.462	1.01585694042336e-11	NIN	FALSE
5.17593760434871e-16	0.0847577239282116	0.22	0.111	1.04724745548787e-11	TUSC3	FALSE
5.25845188033539e-16	0.218501310707457	0.848	0.704	1.06394256894826e-11	SYTL3	FALSE
5.46835276855279e-16	0.156369287853951	0.421	0.262	1.10641181566129e-11	TET3	FALSE
5.97074062817981e-16	0.224721646874236	0.714	0.534	1.20805995129962e-11	TPRG1	FALSE
6.13839960950298e-16	0.110930938031326	0.207	0.105	1.24198239299074e-11	SVOPL	FALSE
6.38708157380194e-16	0.175525183813277	0.556	0.382	1.29229821482735e-11	LAMA3	FALSE
7.14200014715347e-16	0.218045778962471	0.897	0.762	1.44504088977356e-11	ARID5B	FALSE
7.85965281933217e-16	0.175799280491991	0.39	0.238	1.59024355493548e-11	HCN1	FALSE
8.4262002473894e-16	0.156561512362334	0.368	0.224	1.7048730960543e-11	CDKN2A	FALSE
8.47252403481242e-16	0.175404047060841	0.549	0.363	1.7142457879636e-11	KCNQ5	FALSE
8.74651453555005e-16	0.110337042049338	0.211	0.107	1.76968228597784e-11	CNTN3	FALSE
9.22048315116236e-16	0.120285172402647	0.345	0.199	1.86558035597468e-11	LRRC1	FALSE
1.03248345652573e-15	0.116110407226527	0.232	0.122	2.08902377758852e-11	TRIM36	FALSE
1.49441670445371e-15	0.105156974850831	0.178	0.085	3.0236533181212e-11	SCN9A	FALSE
1.51100040165511e-15	0.155366426911905	0.576	0.385	3.05720711266878e-11	GXYLT2	FALSE
1.62573161034239e-15	0.0806986400781026	0.12	0.048	3.28934276720576e-11	PDLIM1	FALSE
1.83171613239921e-15	0.204671007267954	0.567	0.393	3.70611125068332e-11	IGSF9B	FALSE
1.90236746700926e-15	0.133618661998063	1	0.999	3.84906009599983e-11	LSP1.1	FALSE
1.97719049390179e-15	0.119246938870504	0.22	0.113	4.00044952631149e-11	E2F7	FALSE
1.99836491193606e-15	0.164572206504147	0.631	0.446	4.04329172632022e-11	TRPS1	FALSE
2.26224279368207e-15	0.0680381119138882	0.103	0.039	4.57719584445693e-11	OR4N2	FALSE
2.36521507948885e-15	0.173478220602853	0.346	0.213	4.7855396703298e-11	MECOM	FALSE
2.44993734748176e-15	0.211557945141895	0.659	0.486	4.95695823515985e-11	TSC22D1	FALSE
2.63567121941641e-15	0.12907369440839	0.234	0.125	5.33275357824522e-11	NIM1K	FALSE
2.6489848002279e-15	0.146548797925921	0.408	0.252	5.35969094630111e-11	KLF5	FALSE
3.06862402783776e-15	0.0983656499620716	0.169	0.08	6.20874699552414e-11	SLMO1	FALSE
3.16726991607582e-15	0.126069675830811	0.303	0.172	6.40833722119621e-11	RP11-315O6.2	FALSE
3.16955722637348e-15	0.111038758999007	0.211	0.109	6.41296513612145e-11	KCTD1	FALSE
3.35572166008643e-15	0.176863457640051	0.599	0.423	6.78963163485287e-11	DGKB	FALSE
3.4171024575207e-15	0.169196242089665	0.353	0.215	6.91382340230164e-11	SLC14A2	FALSE
4.25897079168003e-15	0.0704642782135054	0.103	0.04	8.6171756028062e-11	KIRREL	FALSE
4.37637673279858e-15	0.147517340108131	0.423	0.266	8.85472304347137e-11	TRAK1	FALSE
4.43350827345877e-15	0.0845505724191649	0.11	0.043	8.97031728968913e-11	HLA-DPA1	FALSE
4.79822308148045e-15	0.12300112500871	0.209	0.108	9.70824476075939e-11	PTGER2	FALSE
4.85523486724278e-15	0.193310882811488	0.686	0.497	9.82359670689232e-11	AGO2	FALSE
4.96728321437932e-15	0.148008085130302	0.414	0.258	1.00503041276537e-10	FRMD6	FALSE
5.46277223733218e-15	0.108529933828328	0.224	0.117	1.10528270677942e-10	WDR17	FALSE
6.05769171291636e-15	0.11672474050462	0.286	0.162	1.22565276427437e-10	ATP1B1	FALSE
6.29719074836061e-15	0.109343059064172	0.221	0.116	1.2741106041158e-10	DUSP4	FALSE
6.56373790153462e-15	0.103809478582154	0.118	0.049	1.3280410896175e-10	NLGN4X	FALSE
6.58444723596694e-15	0.137198746357796	0.339	0.203	1.33223120925319e-10	EPM2A	FALSE
7.64218162710956e-15	0.175934751149394	0.749	0.566	1.54624260861308e-10	SEPT11	FALSE
7.80144181285123e-15	0.116433001463301	0.177	0.088	1.57846572199419e-10	PLCB4	FALSE
7.82074128976327e-15	0.136170543195045	0.438	0.274	1.5823705851578e-10	C4orf32	FALSE
7.94649038590866e-15	0.15339328596829	0.602	0.414	1.6078133997809e-10	TRIM2	FALSE
8.20836018025387e-15	0.102343639899334	0.164	0.079	1.66079751527076e-10	PTK7	FALSE
8.55765296920608e-15	0.134398432394316	0.548	0.37	1.73146992525947e-10	PCDH9	FALSE
8.82428548651526e-15	0.20315504717796	0.628	0.449	1.78541768248663e-10	ERCC6L2	FALSE
9.13410281582187e-15	0.138038230547077	0.191	0.095	1.84810302272524e-10	KIT	FALSE
9.16284510808145e-15	0.1465853284908	0.321	0.191	1.85391845071812e-10	FAM49A	FALSE
9.2884752327133e-15	0.112672969131361	0.238	0.129	1.87933719383488e-10	RIPK2	FALSE
9.48105347114943e-15	0.203993989527939	0.616	0.447	1.91830154881766e-10	AOAH	FALSE
9.49479594456996e-15	-0.262601152688963	0.13	0.237	1.92108206346484e-10	DSC1	FALSE
1.12955519478146e-14	0.21304334750346	0.731	0.567	2.28542902560133e-10	MSI2	FALSE
1.20182097243823e-14	0.0688791628247006	0.115	0.047	2.43164437353427e-10	LIFR	FALSE
1.2985835346962e-14	0.205028571821776	0.526	0.369	2.62742406575082e-10	LY86	FALSE
1.38662356658314e-14	0.0752269184917385	0.115	0.047	2.80555546226767e-10	ERG	FALSE
1.43062989129043e-14	0.161783281608116	0.645	0.464	2.89459345904793e-10	SLC16A10	FALSE
1.44312487673015e-14	0.150174454628351	0.407	0.258	2.91987456308811e-10	DST	FALSE
1.6782876052424e-14	0.102102605238269	0.255	0.14	3.39567931168695e-10	TRIQK	FALSE
1.83811216768084e-14	0.174604592179406	0.63	0.444	3.71905234886865e-10	APP	FALSE
1.90648227664103e-14	0.135679216072347	0.232	0.123	3.85738559032779e-10	OCA2	FALSE
1.94983437275475e-14	0.0788968030965964	0.117	0.048	3.94509988639468e-10	HOPX	FALSE
2.26586645861956e-14	0.105785211099457	0.276	0.156	4.58452760572495e-10	STXBP5L	FALSE
2.26782427042621e-14	0.215879394003402	0.83	0.691	4.58848884635335e-10	MGAT5	FALSE
2.3087525085053e-14	0.11195916890333	0.311	0.183	4.67129895045877e-10	EPHX2	FALSE
2.4069756575933e-14	0.174329154549678	0.571	0.399	4.87003384800852e-10	SIK1	FALSE
2.49139853395897e-14	0.180735678759863	0.639	0.463	5.04084665375918e-10	ETV6	FALSE
2.49866900937452e-14	0.0936194029576936	0.208	0.108	5.05555700666748e-10	LINC01098	FALSE
2.80375190594709e-14	0.179236339399891	0.477	0.318	5.67283123130275e-10	GRIK2	FALSE
2.95523978461927e-14	0.129948153377385	0.441	0.28	5.97933665622017e-10	KIAA1462	FALSE
3.19727991061301e-14	0.130350126643275	0.37	0.231	6.4690564431433e-10	PANK1	FALSE
3.55423617881792e-14	0.199449775736174	0.676	0.505	7.19128606060229e-10	SUMF1	FALSE
3.66571673896421e-14	0.164626926584004	0.636	0.448	7.41684467794629e-10	NDFIP1	FALSE
3.98947105615392e-14	0.214652539600229	0.924	0.817	8.07189678791623e-10	IMMP2L	FALSE
4.01149259533895e-14	0.146702153368087	0.518	0.349	8.1164529681493e-10	ID2	FALSE
4.26900739280385e-14	0.0763911143385791	0.213	0.111	8.63748265786002e-10	ANKRD30A	FALSE
4.52579416157618e-14	0.125109587672777	0.215	0.114	9.15703932711708e-10	FRAS1	FALSE
4.53502259849444e-14	0.104029553120762	0.277	0.157	9.17571122353379e-10	P2RY14	FALSE
4.73323439646032e-14	0.190299473270436	0.757	0.597	9.57675315435817e-10	NEDD9	FALSE
4.76096632453399e-14	0.0978122144818993	0.19	0.096	9.63286316442962e-10	ACVR2B	FALSE
4.93479669085818e-14	0.133270199910186	0.445	0.287	9.98457414461335e-10	TFDP2	FALSE
4.97979828872209e-14	0.150926625366051	0.328	0.2	1.00756258775714e-09	CD109	FALSE
5.06836785130085e-14	0.18804736605551	0.725	0.549	1.0254828673537e-09	TNFAIP3	FALSE
5.48458006455842e-14	0.147780602166787	0.451	0.29	1.1096950844621e-09	EPAS1	FALSE
5.66444510361852e-14	0.107242052535219	0.359	0.217	1.14608717781513e-09	COL15A1	FALSE
5.87695584483765e-14	0.087645645003748	0.174	0.086	1.189084476086e-09	IRAK3	FALSE
5.91198479226376e-14	0.19080022499104	0.857	0.702	1.19617188301873e-09	CHD7	FALSE
6.27951178707797e-14	0.0931757081349408	0.14	0.064	1.27053361987949e-09	TXNRD3	FALSE
6.36118688600811e-14	-0.188989261704739	0.049	0.138	1.28705894264602e-09	ZNF471	FALSE
6.68353331538521e-14	0.201345516604193	0.752	0.578	1.35227929570189e-09	PPP3CA	FALSE
6.73022479216172e-14	0.0908659149419209	0.153	0.073	1.36172638219808e-09	MGLL	FALSE
7.07607452519491e-14	0.154045403565913	0.556	0.379	1.43170215868269e-09	MTAP	FALSE
7.40160180181555e-14	0.117322557201616	0.367	0.223	1.49756609256134e-09	SLC7A1	FALSE
7.61360521984659e-14	0.116136917309643	0.272	0.156	1.54046074413156e-09	NRCAM	FALSE
7.68278756089043e-14	-0.308552654551305	0.444	0.509	1.55445840719496e-09	CTC-490E21.12	FALSE
7.73131646515238e-14	0.110898365473609	0.3	0.175	1.56427726039428e-09	SGCD	FALSE
7.85373802052808e-14	0.261325242255637	0.78	0.604	1.58904681369345e-09	DLGAP1	FALSE
8.22161214062602e-14	0.123742291940239	0.438	0.277	1.66347878441286e-09	GALNT7	FALSE
8.47386440497623e-14	0.190023610842937	0.921	0.779	1.71451698505884e-09	ST3GAL1	FALSE
8.54749004114979e-14	0.201379283325012	0.74	0.565	1.72941366002584e-09	RREB1	FALSE
9.16994467313524e-14	0.0900912506751944	0.199	0.103	1.85535490571545e-09	Z97053.1	FALSE
9.64699744267913e-14	0.192671046222038	0.736	0.561	1.95187699257727e-09	PRKCE	FALSE
9.90483386061924e-14	0.0979047505311584	0.276	0.157	2.00404503501909e-09	NOX3	FALSE
1.08789475699615e-13	0.0812152942543896	0.157	0.075	2.20113746183031e-09	FAM43A	FALSE
1.13142021310485e-13	0.135261142544681	0.377	0.238	2.28920251717505e-09	MCTP1	FALSE
1.13360164614935e-13	0.1698972298531	0.514	0.354	2.29361621065398e-09	CSRNP1	FALSE
1.15172082881871e-13	0.143284320780715	0.347	0.212	2.33027675294889e-09	EXOSC7	FALSE
1.15410646587494e-13	0.105068385212921	0.233	0.128	2.33510361240476e-09	CACNB2	FALSE
1.34154050540257e-13	0.199144560104123	0.744	0.589	2.71433890458102e-09	TBL1XR1	FALSE
1.39200379110095e-13	0.130422530299961	0.526	0.355	2.81644127053456e-09	VGLL4	FALSE
1.43604018492784e-13	0.156829393590578	0.439	0.286	2.90554010616449e-09	MTMR6	FALSE
1.69053715977113e-13	0.189322373392062	0.463	0.316	3.42046383536493e-09	UBE2E2	FALSE
1.90571721354578e-13	0.189925562502465	0.683	0.513	3.85583763816717e-09	LRRC8D	FALSE
1.94655042324104e-13	0.116256825053071	0.284	0.166	3.93845547134359e-09	FLJ45079	FALSE
1.96258902678668e-13	0.182951357337027	0.663	0.483	3.97090637789748e-09	NAALADL2	FALSE
2.12386527717339e-13	0.0612035201862425	0.124	0.054	4.29721661530492e-09	DCLK1	FALSE
2.18045331820364e-13	0.118966003889789	0.359	0.219	4.41171119872143e-09	C7orf72	FALSE
2.26317738897592e-13	0.212527479880236	0.739	0.573	4.57908681111499e-09	LSAMP	FALSE
2.28313341798625e-13	0.136674832556987	0.379	0.24	4.61946384461158e-09	DUSP6	FALSE
2.41283338208841e-13	0.154076993024987	0.399	0.258	4.88188578197948e-09	NBEA	FALSE
3.10259848916743e-13	0.0867194953404453	0.132	0.061	6.27748752313247e-09	BHLHE41	FALSE
3.24373358923962e-13	0.0857656066193733	0.203	0.109	6.56304617110853e-09	PBX1	FALSE
3.30503529831484e-13	0.0799630375164645	0.121	0.053	6.68707791908041e-09	DPY19L2	FALSE
3.60538040936993e-13	0.104342302369219	0.26	0.149	7.29476618227818e-09	LRFN2	FALSE
3.89808196849332e-13	0.0699270623775195	0.155	0.075	7.88698924685254e-09	TPTE	FALSE
4.1229375598064e-13	0.187490600707048	0.628	0.45	8.34193956475628e-09	NRIP1	FALSE
4.40304868353675e-13	0.194633942064277	0.624	0.457	8.90868840139991e-09	ZMIZ1	FALSE
4.74165770668352e-13	0.0980963154039063	0.172	0.088	9.59379603793276e-09	POU3F2	FALSE
4.88970498001009e-13	0.0600052379498647	0.148	0.071	9.89334008605443e-09	FBLN2	FALSE
4.93425608633861e-13	0.159921220292024	0.605	0.426	9.98348033948891e-09	ABCG1	FALSE
5.45881827798553e-13	0.132895842990422	0.328	0.203	1.10448270218481e-08	AMPH	FALSE
5.64126279660724e-13	0.180504925427478	0.94	0.841	1.14139670163754e-08	CDC14A	FALSE
5.85829897079418e-13	0.107237229267533	0.229	0.127	1.18530963076079e-08	SGIP1	FALSE
5.87834718838735e-13	0.0994750203081397	0.311	0.189	1.18936598662641e-08	TMX4	FALSE
5.8853230145811e-13	0.163844908858412	0.422	0.28	1.19077740554019e-08	GFOD1	FALSE
6.55701890210272e-13	0.111269487262741	0.241	0.137	1.32668163446244e-08	SLC8A1	FALSE
6.84323088552226e-13	0.126220616744025	0.337	0.209	1.38459090506772e-08	CTSC	FALSE
7.07603511673768e-13	0.130531572218602	0.456	0.305	1.43169418516953e-08	YES1	FALSE
7.53233498594771e-13	0.0744305339795097	0.113	0.048	1.5240173377068e-08	PNLDC1	FALSE
8.29706413989566e-13	0.193496968196161	0.77	0.598	1.67874498742509e-08	FMN1	FALSE
8.72632339332992e-13	0.203373025312853	0.691	0.513	1.76559701217244e-08	PITPNM2	FALSE
8.74635599931391e-13	-0.297214362986545	0.457	0.521	1.76965020934118e-08	AFAP1	FALSE
9.12659622954028e-13	0.137281744283104	0.463	0.306	1.84658421512289e-08	L3HYPDH	FALSE
9.62888320088501e-13	0.0714449113356484	0.12	0.053	1.94821193803506e-08	CST7	FALSE
9.69974833945651e-13	0.124726509641009	0.401	0.259	1.96255008152224e-08	SCARB2	FALSE
9.70095356475842e-13	0.0655722452506351	0.277	0.162	1.96279393475757e-08	PID1	FALSE
1.21196993500657e-12	0.168047095135671	0.674	0.52	2.4521787694988e-08	CCSER2	FALSE
1.24712470954272e-12	0.154643364293382	0.663	0.485	2.52330742481778e-08	SVIL	FALSE
1.35418676423518e-12	-0.352870369928931	0.408	0.478	2.73992608007704e-08	TSHZ2	FALSE
1.3991029262184e-12	0.172249751722648	0.851	0.712	2.8308049506177e-08	ITPR1	FALSE
1.4476357212989e-12	0.142410328790635	0.498	0.337	2.92900135490407e-08	KIAA1549	FALSE
1.45069015760824e-12	0.0713469286939079	0.18	0.093	2.93518139588874e-08	NALCN	FALSE
1.46794954456635e-12	0.16973449065338	0.77	0.597	2.97010231352109e-08	SSBP2	FALSE
1.51447748714955e-12	0.138621103109435	0.39	0.254	3.06424229974968e-08	PDE11A	FALSE
1.60148909683223e-12	0.129336073539617	0.372	0.235	3.24029288962065e-08	USP6NL	FALSE
1.60496382933505e-12	0.16792785004679	0.695	0.512	3.2473233158936e-08	PTGER4	FALSE
1.63227283893306e-12	0.117510399598851	0.276	0.165	3.30257763501325e-08	DTHD1	FALSE
1.639300303921e-12	0.129014795642841	0.377	0.244	3.31679630492336e-08	CREB5	FALSE
1.69917979686518e-12	0.169544032321114	0.845	0.67	3.43795048299731e-08	ZHX2	FALSE
1.77821540229502e-12	0.12944777602152	0.367	0.232	3.59786322346351e-08	THSD7B	FALSE
1.81050535066562e-12	0.178265585025582	0.703	0.533	3.66319547600175e-08	RUNX2	FALSE
1.8340872365224e-12	0.117579196414212	0.364	0.231	3.71090870565577e-08	SPOCK3	FALSE
1.85870894518184e-12	0.15965300878089	0.647	0.483	3.76072580878642e-08	FTO	FALSE
1.86632552852382e-12	0.0899374041108408	0.201	0.109	3.77613644186224e-08	ETS2	FALSE
1.89187013850894e-12	0.104953100552138	0.216	0.12	3.82782085124514e-08	PDCD1LG2	FALSE
1.90165667766993e-12	0.167135281884418	0.577	0.415	3.84762195592957e-08	WNT10A	FALSE
1.91315765073606e-12	0.172474149952772	0.57	0.412	3.87089187473428e-08	TBL1X	FALSE
2.01577866445506e-12	0.0649012224713106	0.154	0.076	4.07852497179192e-08	ITGA9	FALSE
2.02406739459444e-12	0.100218829876136	0.193	0.104	4.09529555948293e-08	GNG12	FALSE
2.06181326798677e-12	0.0908460795208181	0.241	0.137	4.17166678511764e-08	ZNF445	FALSE
2.12042377289415e-12	0.0898936177167541	0.207	0.113	4.29025341969674e-08	BFSP2	FALSE
2.1229684409765e-12	0.0847517128221741	0.139	0.067	4.29540204662776e-08	ARHGAP29	FALSE
2.16711810055654e-12	0.180928037079235	0.871	0.716	4.38473005285605e-08	CAMK4	FALSE
2.18387286655034e-12	0.102695625989231	0.507	0.35	4.4186299708913e-08	PLXNA4	FALSE
2.18867816394169e-12	0.112070688646901	0.363	0.23	4.42835252910321e-08	NSMAF	FALSE
2.20872569147065e-12	0.122584999024927	0.449	0.302	4.46891469155256e-08	RGS12	FALSE
2.25133432622857e-12	0.0687376024998299	0.17	0.087	4.55512474225827e-08	SLC17A3	FALSE
2.35920991938696e-12	0.184793500902578	0.705	0.542	4.77338942989564e-08	CERS6	FALSE
