p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
2.15310204177303e-20	0.277219292165031	0.941	0.828	4.35637136111937e-16	TIAM1	FALSE
2.8934491346214e-20	0.253388503590509	0.524	0.324	5.85431563407948e-16	IGF2R	FALSE
3.05236118285394e-20	0.231335247421477	0.665	0.434	6.17584238126837e-16	DPP10	FALSE
3.14963859958629e-20	0.0859418691354534	0.165	0.061	6.37266377854293e-16	LMCD1	FALSE
3.35867486715455e-20	0.228557426142503	0.651	0.414	6.7956068587138e-16	C3orf52	FALSE
3.76727306260568e-20	0.136391413058712	0.259	0.12	7.62232358757008e-16	BLK	FALSE
3.77762764960594e-20	0.257027903862864	0.716	0.497	7.6432740234477e-16	MICAL2	FALSE
5.90989633387386e-20	0.109970456291483	0.195	0.08	1.1957493252327e-15	DDC8	FALSE
6.33074927686508e-20	0.0814882564853977	0.109	0.033	1.28090050118811e-15	ITGB8	FALSE
6.82159889308231e-20	0.15284438971513	0.324	0.165	1.38021410403734e-15	C5orf17	FALSE
6.96391195923969e-20	0.113809015845851	0.253	0.115	1.40900830671297e-15	IFLTD1	FALSE
7.38311562431503e-20	0.238382357895733	0.813	0.569	1.49382578426766e-15	AGO2	FALSE
8.07599061530255e-20	0.170594186733123	0.397	0.215	1.63401518119417e-15	TCF25	FALSE
8.12893355073005e-20	0.155579994720703	0.339	0.174	1.64472712531921e-15	EID1	FALSE
8.45742256407588e-20	0.267090180528917	0.863	0.695	1.71119030738947e-15	MGAT5	FALSE
9.20025073012842e-20	0.0825202184446309	0.108	0.032	1.86148673022688e-15	SIX3	FALSE
9.89436769593231e-20	0.122669122714217	0.227	0.101	2.00192741591799e-15	DDAH1	FALSE
1.16902543937523e-19	0.259545635533484	0.917	0.757	2.36528917148791e-15	SYTL3	FALSE
1.29555515169598e-19	0.0720651866100162	0.126	0.041	2.62129673842648e-15	MACC1	FALSE
1.29841773365823e-19	0.110968859048941	0.127	0.043	2.62708860051069e-15	ARPP21	FALSE
1.32653397862004e-19	0.15647011199242	0.329	0.17	2.68397619894192e-15	FAM3C	FALSE
1.388512401108e-19	0.0938285099101865	0.136	0.047	2.80937714116182e-15	C3orf80	FALSE
1.69551099453238e-19	0.239750044985948	0.661	0.453	3.43052739523737e-15	CD226	FALSE
1.74972024599508e-19	-0.253409091410299	0.99	0.991	3.54020897372185e-15	FOXP1	FALSE
2.20125742950762e-19	0.246368008875082	0.598	0.388	4.45380415712276e-15	PELI2	FALSE
2.40706911770177e-19	0.114762286290091	0.232	0.105	4.87022294584598e-15	PRUNE2	FALSE
2.74631872110312e-19	0.142617229594726	0.219	0.096	5.55662666840793e-15	RNF152	FALSE
2.86551289581886e-19	0.142786447671276	0.239	0.11	5.7977922421103e-15	ZBTB7C	FALSE
3.22437931725861e-19	0.225454177202653	0.685	0.463	6.52388667260934e-15	PPP1R16B	FALSE
3.53849073933126e-19	0.129054393998213	0.286	0.14	7.15942831288895e-15	BMF	FALSE
3.55673036503907e-19	0.11681336973455	0.245	0.113	7.19633254758355e-15	KCNH5	FALSE
3.69099966366346e-19	0.081291794344265	0.109	0.034	7.46799961949028e-15	HAS2	FALSE
3.69986496087119e-19	0.0846487543801081	0.129	0.044	7.48593677533068e-15	CDCA7	FALSE
3.7446840653057e-19	0.0921243228752104	0.184	0.075	7.57661926933303e-15	PKD2	FALSE
3.78776416945934e-19	0.1246369133301	0.242	0.111	7.66378324406708e-15	LAYN	FALSE
4.15712364965039e-19	0.137537162149222	0.38	0.205	8.41110828033763e-15	RIT2	FALSE
4.68387298941166e-19	0.130099033055373	0.331	0.169	9.47688021947662e-15	RGS7	FALSE
5.45155933061692e-19	0.171798531947607	0.39	0.215	1.10301399936372e-14	TANC1	FALSE
5.72224368607587e-19	0.156498593241354	0.383	0.209	1.15778156500373e-14	GLIPR1L2	FALSE
6.20781793334183e-19	-0.308379930933498	0.898	0.908	1.25602780245305e-14	BCL11B	FALSE
6.74372372503041e-19	0.143038342374771	0.488	0.28	1.3644576212854e-14	DENND1A	FALSE
6.7966759643013e-19	0.0778506411716539	0.131	0.045	1.37517144785708e-14	TSPAN13	FALSE
7.80823831320399e-19	0.281396950203938	0.79	0.579	1.57984085791056e-14	MTSS1	FALSE
8.2279804620182e-19	0.138635346117448	0.382	0.205	1.66476728688014e-14	ETV5	FALSE
9.10278646808596e-19	0.197592791936922	0.502	0.303	1.84176678608783e-14	DUSP22	FALSE
9.73831094877893e-19	0.197984611327314	0.402	0.232	1.97035245426644e-14	MTURN	FALSE
1.02223884279509e-18	0.109845492116839	0.286	0.139	2.06829585062731e-14	BRD1	FALSE
1.11111478141735e-18	0.102606697996374	0.203	0.088	2.24811853724173e-14	KIF13A	FALSE
1.22021089949367e-18	0.11950209593197	0.248	0.117	2.46885271294554e-14	OSBPL6	FALSE
1.49877598324704e-18	0.0964614131797299	0.141	0.052	3.03247344690374e-14	PTPN3	FALSE
1.68607364650135e-18	0.106070384973306	0.14	0.051	3.41143280896618e-14	DPYSL3	FALSE
1.71608918592672e-18	0.147793354871997	0.271	0.133	3.47216324988554e-14	FMNL2	FALSE
1.81902675781416e-18	0.134676515722927	0.292	0.146	3.6804368390854e-14	GNAI1	FALSE
1.88591639489358e-18	0.253316324265351	0.773	0.564	3.81577464178818e-14	CPOX	FALSE
1.91267423174874e-18	0.117701963792765	0.225	0.104	3.86991377309722e-14	PLEKHA7	FALSE
2.12897160108913e-18	0.140869327343432	0.364	0.195	4.30754824048363e-14	KATNAL2	FALSE
2.25199725208367e-18	0.135987297167688	0.329	0.169	4.5564660401409e-14	DEPDC1B	FALSE
2.27006424842538e-18	0.0788468997684081	0.124	0.042	4.59302099383907e-14	CLGN	FALSE
2.33251853691701e-18	0.214007771192572	0.631	0.405	4.71938475574419e-14	ZNF280D	FALSE
2.80358668171654e-18	0.101886396928316	0.155	0.06	5.67249693311708e-14	PALM2	FALSE
3.14409310265631e-18	0.152997441346159	0.4	0.221	6.36144357460451e-14	PTPLAD2	FALSE
3.32620066744738e-18	0.0957051996460327	0.126	0.044	6.72990181044628e-14	SYK	FALSE
3.57864567495875e-18	0.129964282810171	0.26	0.126	7.24067379414403e-14	SLC15A4	FALSE
3.87898292379638e-18	0.278135305060783	0.631	0.431	7.84834614971721e-14	ZFPM1	FALSE
4.81445033315888e-18	0.0740279004542042	0.18	0.075	9.74107735908036e-14	RAPGEF5	FALSE
5.23169268089719e-18	0.111249616414214	0.23	0.106	1.05852838012593e-13	SLC17A3	FALSE
5.53166795055945e-18	0.110352228369489	0.228	0.105	1.11922237643669e-13	LDB2	FALSE
5.7724635159302e-18	0.123640644321701	0.315	0.162	1.16794254317816e-13	EPDR1	FALSE
5.95837645824619e-18	0.235099408396759	0.91	0.729	1.20555830879695e-13	ASAP1	FALSE
6.24350385997509e-18	0.160203506412849	0.407	0.232	1.26324813598876e-13	PRKD1	FALSE
6.2923693053163e-18	0.154720587717425	0.422	0.238	1.27313508154465e-13	LRRC27	FALSE
6.77016508075038e-18	0.109680249471626	0.149	0.058	1.36980750078822e-13	CYSLTR1	FALSE
6.78092810960675e-18	0.366375597536902	0.159	0.063	1.37198518441673e-13	GABRB3	FALSE
7.00822733039248e-18	0.0558163890490816	0.119	0.04	1.41797463575831e-13	KCNK13	FALSE
7.29342878443676e-18	0.179588371759686	0.491	0.294	1.47567944595509e-13	CAPS2	FALSE
7.51366717520049e-18	0.0728073761855257	0.104	0.032	1.52024027955832e-13	PPP1R14C	FALSE
8.76763809554372e-18	0.11437807324074	0.214	0.097	1.77395621587136e-13	HLF	FALSE
9.1145061522621e-18	0.254322292472651	0.647	0.441	1.84413802978719e-13	RAPGEF1	FALSE
9.53976209619973e-18	0.117776181605185	0.288	0.145	1.93018006492409e-13	RDX	FALSE
9.90348975392273e-18	0.102300547248821	0.173	0.072	2.00377308191119e-13	C10orf107	FALSE
1.03486332985975e-17	0.234499704021025	0.669	0.451	2.09383897530523e-13	PTPN2	FALSE
1.2649955174283e-17	0.147032824056103	0.357	0.196	2.55946543041268e-13	MYO1E	FALSE
1.30542660295886e-17	0.109155728345938	0.181	0.077	2.64126964576666e-13	FHAD1	FALSE
1.33698152816624e-17	-0.312068505372326	0.772	0.795	2.70511472593876e-13	FAM117B	FALSE
1.49375035931085e-17	0.105926578302724	0.173	0.072	3.02230510199363e-13	ABHD12B	FALSE
1.65678478322286e-17	0.216826424082183	0.56	0.352	3.35217265189481e-13	NREP	FALSE
1.74170787801265e-17	0.0728852666063752	0.115	0.038	3.523997549583e-13	PON2	FALSE
1.92960583408463e-17	0.131262541931574	0.289	0.148	3.90417148410344e-13	B3GNT5	FALSE
1.973413422541e-17	0.147921766147212	0.246	0.119	3.9928073778272e-13	PARD6G	FALSE
2.02610166996396e-17	0.136956762730137	0.317	0.168	4.09941150883809e-13	STEAP1B	FALSE
2.07119048862162e-17	0.16659055262095	0.402	0.23	4.19063971562813e-13	HVCN1	FALSE
2.14180230052877e-17	0.0750611611751086	0.129	0.046	4.33350859465987e-13	OTX1	FALSE
2.40854814773098e-17	0.0819490902011176	0.129	0.046	4.87321546730409e-13	ERG	FALSE
2.54574070584562e-17	0.129051724824687	0.314	0.163	5.15079717013745e-13	MAK	FALSE
2.83014389380676e-17	0.290986986557749	0.729	0.541	5.72623014033922e-13	CMIP	FALSE
2.96747384201506e-17	0.136761371831799	0.357	0.193	6.00408982454907e-13	LCA5	FALSE
3.09982092942629e-17	0.114390615669247	0.21	0.097	6.2718676865082e-13	MGLL	FALSE
3.29472696538553e-17	0.226659773472893	0.889	0.747	6.66622106906455e-13	DLEU1	FALSE
3.3329481733452e-17	0.147665130463852	0.448	0.257	6.74355403912935e-13	EFNB2	FALSE
3.38616902189579e-17	0.217707216295275	0.712	0.494	6.85123578200175e-13	ZMIZ1	FALSE
3.51222890829372e-17	0.112934500466367	0.187	0.081	7.10629275015069e-13	DPF1	FALSE
3.55123855486232e-17	0.10712933805853	0.232	0.109	7.18522096805293e-13	PLSCR1	FALSE
3.86570419643351e-17	0.118203991868011	0.274	0.138	7.82147930064391e-13	FGFR1	FALSE
3.98798083637723e-17	0.157529935998999	0.405	0.23	8.06888162624205e-13	LRRC1	FALSE
4.26497434710128e-17	0.0864908596002788	0.156	0.062	8.62932259649002e-13	GLUL	FALSE
4.45068678153523e-17	0.169497394420599	0.425	0.25	9.00507456508023e-13	NEIL3	FALSE
4.77151873574948e-17	0.187598183584421	0.315	0.17	9.65421385804191e-13	PHACTR1	FALSE
5.37927635884192e-17	0.0972780087480384	0.142	0.055	1.08838898568448e-12	BRDT	FALSE
6.53908898867136e-17	0.116047468045003	0.285	0.145	1.32305387507788e-12	MAMLD1	FALSE
6.85547859522076e-17	0.133317037749699	0.306	0.162	1.38706898417102e-12	D2HGDH	FALSE
7.16189271141238e-17	0.12912171799029	0.267	0.134	1.44906575230007e-12	TRIQK	FALSE
7.45685721938992e-17	0.119778593259025	0.246	0.121	1.50874592119916e-12	KCTD1	FALSE
7.84133510022349e-17	0.117919453213391	0.324	0.171	1.58653733082822e-12	TP53INP1	FALSE
8.80454764505574e-17	0.133165745233171	0.18	0.079	1.78142412502413e-12	PLCB4	FALSE
9.06298271421687e-17	0.219906628471423	0.647	0.437	1.8337132925675e-12	ZNF250	FALSE
9.16671960680024e-17	0.0949984978130601	0.14	0.053	1.85470237804389e-12	ZNF711	FALSE
9.63006640041712e-17	0.147285032814232	0.398	0.229	1.9484513347964e-12	SLC14A2	FALSE
9.93780844664313e-17	0.197395472167549	0.628	0.419	2.0107167830093e-12	LRRTM4	FALSE
1.2177121603661e-16	0.0917370534864633	0.134	0.051	2.46379701406873e-12	PLEK	FALSE
1.2206002947076e-16	0.18807484349885	0.607	0.395	2.46964057628189e-12	CTNNA2	FALSE
1.23808181720484e-16	0.0798338490625823	0.173	0.073	2.50501094075056e-12	PRICKLE1	FALSE
1.32263267167354e-16	0.0783225509032603	0.159	0.065	2.67608268459707e-12	FAM135B	FALSE
1.32451040802327e-16	0.249093197401747	0.828	0.672	2.67988190855349e-12	MSI2	FALSE
1.45998896365353e-16	0.158825453358868	0.458	0.273	2.95399567016019e-12	DGKG	FALSE
1.5227097445041e-16	0.18552356323294	0.595	0.377	3.08089862605515e-12	RPAP2	FALSE
1.55762324037029e-16	0.088462491162545	0.124	0.045	3.15153910224121e-12	ONECUT2	FALSE
1.62784748721163e-16	0.0932940333891306	0.253	0.123	3.2936238208753e-12	RHOB	FALSE
1.74195462600747e-16	0.135566789272752	0.336	0.181	3.52449679480091e-12	PTGER2	FALSE
1.81832545127169e-16	0.161362557967148	0.257	0.13	3.67901788555801e-12	ACOT9	FALSE
1.83735612082062e-16	0.101327437939348	0.239	0.115	3.71752263925636e-12	EPB41L4B	FALSE
1.94260005172424e-16	0.164111261059862	0.385	0.224	3.93046268465365e-12	KIF26B	FALSE
2.04456522273489e-16	0.152118558476056	0.367	0.205	4.13676881515949e-12	ZBED4	FALSE
2.06564766616201e-16	0.20982930270532	0.694	0.487	4.1794249229456e-12	PLXNA4	FALSE
2.17294874589091e-16	0.14267417881023	0.4	0.226	4.39652719756109e-12	AVEN	FALSE
2.27290111345377e-16	0.0705990902699152	0.107	0.035	4.59876082285101e-12	AC007401.2	FALSE
2.37190918290969e-16	0.2159764170028	0.971	0.89	4.79908384978118e-12	FYN	FALSE
2.3774167833111e-16	0.193682734681848	0.455	0.278	4.81022737767335e-12	USP6NL	FALSE
2.77172293595241e-16	0.0823495220109407	0.111	0.038	5.60802701631251e-12	EVA1A	FALSE
2.77870126302469e-16	0.0960688802830614	0.246	0.12	5.62214626547786e-12	LINC01098	FALSE
2.8302109676975e-16	0.194617668309356	0.557	0.354	5.72636585094235e-12	WDR63	FALSE
3.00984325751293e-16	0.0855498976306631	0.151	0.061	6.08981586292592e-12	ANKRD60	FALSE
3.0175930971714e-16	0.114590834841137	0.347	0.189	6.1054961135069e-12	PPP2R3A	FALSE
3.06881030865675e-16	0.210469280811791	0.537	0.342	6.2091238975052e-12	SOGA2	FALSE
3.13797111030213e-16	0.235231869125537	0.781	0.591	6.34905694747429e-12	VPS13B	FALSE
3.27665042971831e-16	0.0815351242983735	0.123	0.045	6.62964681444905e-12	RCAN2	FALSE
3.58369784577818e-16	0.180162519668616	0.509	0.319	7.25089585136299e-12	AXIN2	FALSE
4.55310730041106e-16	0.106121344061764	0.253	0.125	9.2123020009217e-12	XPNPEP2	FALSE
5.00470936212359e-16	0.116851229257775	0.393	0.222	1.01260284523847e-11	KLF5	FALSE
5.26593886480985e-16	0.111325850748652	0.142	0.057	1.06545741051698e-11	NLGN4X	FALSE
6.63144150148198e-16	0.176123920283263	0.498	0.309	1.34173955899485e-11	PDE4A	FALSE
7.4037589681485e-16	0.0945888032932871	0.232	0.112	1.49800255202549e-11	TUBB3	FALSE
7.64961253283008e-16	0.160937940037375	0.412	0.249	1.54774610376751e-11	SLC12A8	FALSE
7.87873057520317e-16	0.119812395596438	0.181	0.082	1.59410355728086e-11	PEX5L	FALSE
8.51951523312322e-16	0.203261089693879	0.567	0.374	1.72375351711782e-11	RAPGEF2	FALSE
8.9203538097831e-16	0.109197662932737	0.245	0.122	1.80485518633342e-11	C4orf19	FALSE
9.82997187805408e-16	0.11468196914833	0.176	0.079	1.98889821008668e-11	BASP1	FALSE
9.8823320832026e-16	0.133723092130348	0.32	0.177	1.99949225039438e-11	OFCC1	FALSE
1.0798874365182e-15	0.111797887528812	0.354	0.194	2.18493625030727e-11	TRIM36	FALSE
1.23099400254067e-15	0.127281007347525	0.22	0.107	2.49067016534055e-11	EDARADD	FALSE
1.30406364914573e-15	0.180660873493902	0.402	0.242	2.63851198131656e-11	RAB11FIP1	FALSE
1.36911435679946e-15	0.202535185308186	0.555	0.372	2.77012907811234e-11	TET2	FALSE
1.38290686402209e-15	0.0772180936022318	0.12	0.044	2.7980354579759e-11	FLJ27365	FALSE
1.43424313228755e-15	0.150024895546211	0.458	0.276	2.9019041295574e-11	CNTNAP5	FALSE
1.45708137188556e-15	0.22310356977182	0.574	0.378	2.94811273973605e-11	CREB5	FALSE
1.48349840365346e-15	0.0757924178327694	0.105	0.036	3.00156232011204e-11	AGO4	FALSE
1.5713096402613e-15	0.104819749406684	0.243	0.122	3.17923079514068e-11	NR5A2	FALSE
1.68225876216685e-15	0.187605797247525	0.563	0.366	3.40371415349218e-11	CTD-2535L24.2	FALSE
1.7926137998709e-15	0.230338797716902	0.965	0.893	3.6269955012788e-11	RUNX1	FALSE
1.87520259923236e-15	0.187468563702893	0.611	0.402	3.79409741902684e-11	KIAA1671	FALSE
1.93545298682431e-15	0.200736001385499	0.669	0.463	3.91600202824162e-11	NCOR2	FALSE
2.00951661157269e-15	0.0683755626900285	0.113	0.041	4.06585496019503e-11	TVP23A	FALSE
2.06195818830584e-15	0.121943304727404	0.389	0.219	4.17196000239921e-11	PANK1	FALSE
2.0723175291471e-15	0.102132318948105	0.177	0.079	4.19292005672334e-11	OR2L13	FALSE
2.37313981256777e-15	0.13897586104074	0.347	0.198	4.80157378276836e-11	PLEKHA5	FALSE
2.48793962871651e-15	0.222229337193423	0.676	0.484	5.03384825078212e-11	KIAA1324L	FALSE
2.5287919360415e-15	0.130404069785654	1	1	5.11650472419277e-11	LSP1.1	FALSE
2.68537265285144e-15	0.18743306687103	0.707	0.495	5.43331448851431e-11	BIRC2	FALSE
2.83687400961957e-15	0.0750297128315943	0.21	0.1	5.73984718366328e-11	LATS2	FALSE
2.84172041248234e-15	0.0988940007752267	0.178	0.08	5.74965291057551e-11	KIFC3	FALSE
3.14013174950206e-15	0.107995487769013	0.163	0.072	6.35342856876752e-11	KCNJ15	FALSE
3.26206051225642e-15	0.196621997884112	0.773	0.572	6.60012703444841e-11	PRKCE	FALSE
3.39007502460177e-15	0.13078266936832	0.304	0.167	6.85913879727676e-11	IL4R	FALSE
3.45446979377469e-15	0.0829833265832059	0.141	0.058	6.98942873374433e-11	PI16	FALSE
3.61601922230663e-15	0.1126521262984	0.147	0.061	7.31629169249301e-11	FAM19A5	FALSE
3.78155778032326e-15	-0.283278842461073	0.817	0.819	7.65122585692805e-11	NCK2	FALSE
3.97107078457732e-15	0.233673126996142	0.787	0.592	8.0346675184353e-11	TRERF1	FALSE
4.07078017149045e-15	0.162102414123095	0.423	0.25	8.23640952097663e-11	PALLD	FALSE
4.19010874941079e-15	0.111718414666241	0.185	0.086	8.47784703268286e-11	PAK3	FALSE
5.06434865328425e-15	0.0707702816754811	0.141	0.057	1.024669663019e-10	HAAO	FALSE
5.15281829828506e-15	0.156129409454321	0.553	0.36	1.04256972629202e-10	SNAP47	FALSE
5.35556622242166e-15	0.151780101043846	0.56	0.349	1.08359171378257e-10	ITGB1	FALSE
6.09824672449775e-15	0.179962624706031	0.664	0.455	1.23385825976763e-10	TRPS1	FALSE
6.13310259046917e-15	0.21503965168966	0.752	0.569	1.24091064712963e-10	HIPK2	FALSE
6.29129203116053e-15	0.151495290623906	0.336	0.192	1.27291711666471e-10	UNC5D	FALSE
6.51169906019183e-15	0.147331431713581	0.49	0.303	1.31751207084861e-10	BAZ2B	FALSE
6.785039478537e-15	0.083702980000693	0.167	0.074	1.37281703769239e-10	TMEM45A	FALSE
6.90158530969065e-15	0.114442247354005	0.26	0.135	1.39639775570971e-10	CD109	FALSE
7.25963513461914e-15	0.115090763815054	0.163	0.073	1.46884197678749e-10	VLDLR	FALSE
7.3538832049327e-15	0.203472757050299	0.765	0.559	1.48791118885403e-10	SLC9A9	FALSE
8.6351313550187e-15	0.253615410575443	0.906	0.775	1.74714612706093e-10	AKAP13	FALSE
8.95012216696773e-15	0.143502414257464	0.447	0.27	1.81087821804258e-10	GSE1	FALSE
9.12305856391295e-15	0.102026356132732	0.173	0.078	1.84586843923651e-10	NINL	FALSE
9.25532182306382e-15	0.110315007829061	0.239	0.122	1.8726292644605e-10	WDR17	FALSE
9.91908595751964e-15	0.158752932900271	0.411	0.241	2.00692866178495e-10	CHRM5	FALSE
1.14620783204447e-14	0.158130130830158	0.201	0.097	2.31912230657558e-10	KHDRBS3	FALSE
1.1565501423853e-14	0.0986049168882457	0.162	0.071	2.34004790308818e-10	AK4	FALSE
1.31181572278451e-14	0.133255768001208	0.321	0.181	2.65419675190991e-10	LYAR	FALSE
1.40041762882835e-14	0.17088273137643	0.574	0.371	2.8334649884084e-10	STARD3NL	FALSE
1.41325335835952e-14	0.118697154619144	0.259	0.137	2.85943551996882e-10	DLG5	FALSE
1.48326471611795e-14	0.137514582767444	0.378	0.222	3.00108950012146e-10	KCNJ1	FALSE
1.48679402601165e-14	0.0799248166358767	0.119	0.046	3.00823035282938e-10	COL22A1	FALSE
1.49893422426152e-14	0.113540961025472	0.358	0.202	3.03279361594833e-10	SPIRE2	FALSE
1.55498040847346e-14	0.124852972467269	0.354	0.203	3.14619186046435e-10	MTHFD2L	FALSE
1.61840186414839e-14	0.172843660342982	0.602	0.4	3.27451249173144e-10	SNTG1	FALSE
1.71655152572785e-14	0.0732624538572848	0.126	0.05	3.47309870200515e-10	SLC35G2	FALSE
1.83993488404234e-14	0.135173329018844	0.284	0.156	3.72274025088286e-10	ZFPM2	FALSE
1.92704842264894e-14	0.11041521535457	0.318	0.176	3.8989970735456e-10	ATP1B1	FALSE
1.93920346499414e-14	0.168940581622945	0.487	0.305	3.92359037072265e-10	CLNK	FALSE
2.06470819955075e-14	0.100192635762223	0.203	0.098	4.17752410015103e-10	AP000783.1	FALSE
2.1934560074737e-14	0.173134295549119	0.62	0.416	4.43801953992153e-10	PDE7B	FALSE
2.23791046256616e-14	0.0834385794632246	0.257	0.133	4.52796423891011e-10	PXDNL	FALSE
2.28635663511656e-14	0.109378574674712	0.314	0.174	4.62598537983133e-10	ALOX5	FALSE
2.33870811454565e-14	0.105514525473806	0.221	0.111	4.73190812816021e-10	PLTP	FALSE
2.37778830178522e-14	0.105523085305845	0.297	0.16	4.81097907100204e-10	CLDN1	FALSE
2.41444369120217e-14	0.130673783381636	0.39	0.233	4.88514392040935e-10	MECOM	FALSE
2.44365846079728e-14	0.250919950510459	0.863	0.71	4.94425416373115e-10	ARHGAP26	FALSE
2.50991474108482e-14	0.0918772914613726	0.167	0.075	5.07831049563692e-10	FAM217A	FALSE
2.628446720276e-14	0.0678837324228634	0.131	0.053	5.31813624913444e-10	ODF3B	FALSE
2.69600725481099e-14	0.17087464352647	0.588	0.381	5.45483147865908e-10	STAM	FALSE
2.7438154080308e-14	0.0934658643798782	0.21	0.104	5.55156171506872e-10	DLEU7	FALSE
2.77113339645628e-14	0.129547257972637	0.347	0.201	5.60683420104999e-10	DTHD1	FALSE
2.79542620375394e-14	0.162824624618611	0.48	0.299	5.65598583805535e-10	GLB1	FALSE
2.81606195149364e-14	0.198337518847852	0.703	0.499	5.69773814645708e-10	AKT3	FALSE
2.9209450472318e-14	0.11698766083978	0.36	0.208	5.90994811406411e-10	ATP10D	FALSE
2.94390098796426e-14	0.126199911355183	0.458	0.278	5.95639486894809e-10	LPAR3	FALSE
2.98330370670986e-14	0.097472959325171	0.219	0.109	6.03611838978606e-10	HTR7	FALSE
3.06055622786149e-14	0.105258048337451	0.292	0.158	6.19242341583216e-10	PID1	FALSE
3.14536765429207e-14	0.18812267614608	0.586	0.387	6.36402237492915e-10	GCSAM	FALSE
3.35633721700427e-14	0.121115924392851	0.29	0.16	6.79087709116474e-10	AMPH	FALSE
3.39934024537768e-14	0.196718466422382	0.596	0.413	6.87788511847266e-10	GXYLT2	FALSE
3.40388238192303e-14	0.159212349654737	0.55	0.35	6.88707522334488e-10	PCBP3	FALSE
3.56639616197886e-14	0.145968545068915	0.358	0.212	7.21588935453183e-10	ZC3H18	FALSE
3.76073972736772e-14	0.166976568703462	0.573	0.377	7.60910469038311e-10	PCDH9	FALSE
3.79679033811124e-14	0.147188511081233	0.483	0.301	7.68204589110047e-10	PAM	FALSE
3.87444228944379e-14	0.116611162992367	0.391	0.231	7.83915908423162e-10	DNMBP	FALSE
3.91777360521146e-14	0.157056937943681	0.302	0.171	7.92683133542435e-10	DACH1	FALSE
4.16281427894324e-14	0.106290239493735	0.351	0.198	8.42262213058585e-10	NCR3LG1	FALSE
4.28615904481765e-14	0.0795545686945261	0.231	0.116	8.67218559537956e-10	ILDR2	FALSE
4.42413265667324e-14	0.127579398591933	0.42	0.252	8.95134760424696e-10	FLNA	FALSE
4.70745580783687e-14	0.10140243530449	0.213	0.105	9.52459533599635e-10	FEZ2	FALSE
4.71549397771278e-14	0.104355860788962	0.277	0.149	9.54085896510626e-10	HES1	FALSE
4.7724609313902e-14	0.0751829681287117	0.12	0.047	9.65612020248179e-10	STK32B	FALSE
