p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
1.51118372706354e-49	0.27005971242705	0.796	0.733	3.05757803496767e-45	PRCP
1.53311553854437e-49	0.27014065390038	0.421	0.28	3.10195266913683e-45	GRIA4
1.53988978564689e-49	0.26685369913071	0.754	0.661	3.11565900329936e-45	UXS1
1.5947785008371e-49	0.310042428242334	0.509	0.362	3.2267153407437e-45	NREP
1.66031982538007e-49	0.25975897727266	0.324	0.2	3.35932510269149e-45	ABLIM3
2.00552919873216e-49	-0.275409656871135	0.285	0.401	4.05778722779478e-45	BMF
2.08518919482598e-49	-0.250400505960771	0.507	0.629	4.21896329789141e-45	ATP6V1E2
2.12312030785164e-49	-0.263472904904581	0.231	0.363	4.29570931887622e-45	SLFN11
2.29883490285818e-49	-0.289134357895766	0.383	0.514	4.65123265895296e-45	LMO4
2.39532367996171e-49	-0.316025320715686	0.318	0.452	4.84645840166652e-45	TRIB1
2.77505616770689e-49	0.273999969715702	0.548	0.429	5.61477114412135e-45	DCDC1
3.06386295505398e-49	-0.289788238165209	0.478	0.611	6.19911391696071e-45	PDS5A
3.75026369744757e-49	0.280387190489307	0.411	0.257	7.58790853904567e-45	CD36
4.26323141697428e-49	0.286112439661422	0.808	0.737	8.62579612596406e-45	MAST4
5.27410230213218e-49	-0.252771927171755	0.373	0.511	1.0671091187904e-44	PPP1R3E
8.0877091747852e-49	-0.292969095010253	0.631	0.751	1.63638619733429e-44	PER1
8.89637236155475e-49	-0.282814271964961	0.581	0.697	1.80000301991337e-44	HSPH1
1.09209006091392e-48	-0.286789981953297	0.227	0.375	2.20962582024713e-44	SLC16A3
1.17345524168765e-48	-0.255442536827091	0.437	0.564	2.37425199050662e-44	HCG27
1.26589060215358e-48	-0.278423461196906	0.421	0.552	2.56127645533734e-44	C21orf33
1.29095594240033e-48	-0.296909984191459	0.766	0.842	2.61199115825859e-44	ST8SIA4
1.48710066790077e-48	-0.254975537731886	0.335	0.473	3.00885078136363e-44	RP11-371E8.4
1.74068024080524e-48	-0.254803199373018	0.287	0.43	3.52191833122124e-44	SETD8
2.30332399820722e-48	-0.284137352470412	0.327	0.466	4.66031544557267e-44	ORAI1
2.59413974588354e-48	0.269595689968669	0.369	0.239	5.24872294784616e-44	KIAA1462
2.8825531294719e-48	-0.264173909258941	0.402	0.532	5.83226974686049e-44	SH2D3C
4.01515142602079e-48	-0.28660854234916	0.522	0.643	8.12385588026787e-44	YWHAQ
4.30285374255927e-48	-0.252035030309496	0.185	0.305	8.70596397732017e-44	RAB9A
4.49703253430294e-48	-0.257615536647975	0.388	0.524	9.09884592665513e-44	CENPM
5.83635445610162e-48	0.267517602573894	0.323	0.185	1.18086959710304e-43	PRDM5
5.85252899107711e-48	-0.268245885192585	0.562	0.685	1.18414219076463e-43	UPK2
5.88422457979954e-48	-0.286796419608906	0.498	0.626	1.19055515923084e-43	C6orf106
7.10797097219461e-48	-0.277950251751958	0.452	0.571	1.43815576680413e-43	ACTA2
7.89168467173549e-48	-0.260871274332822	0.316	0.448	1.59672455963224e-43	TM2D3
1.1561178293823e-47	-0.275389345979911	0.543	0.662	2.33917320418922e-43	NUP153
2.01850135691522e-47	-0.263283198434178	0.165	0.282	4.08403379544657e-43	CX3CR1
2.03854565521913e-47	0.301158814927875	0.57	0.462	4.12458942420487e-43	TBC1D10A
2.09316302303175e-47	0.270545693180771	0.599	0.508	4.23509674450013e-43	CDR2
2.47669368636078e-47	0.268581413249049	0.425	0.305	5.01109433561377e-43	MRPS6
2.67423121857108e-47	0.273557236248967	0.712	0.588	5.41077202453487e-43	KLF7
4.25755337727453e-47	-0.294963926318236	0.34	0.483	8.61430774823957e-43	ACOX3
5.04607707265148e-47	-0.252795670385937	0.288	0.421	1.02097277410957e-42	TRIM39
6.92465845292095e-47	0.265508125123281	0.48	0.357	1.40106614477949e-42	KCNH7
8.55784713291155e-47	-0.270692383053779	0.482	0.602	1.73150921040199e-42	NOP58
8.60691611710736e-47	-0.256303231966721	0.373	0.507	1.74143733797433e-42	NMRK1
1.00100444502444e-46	0.263181659702603	0.343	0.227	2.02533229361796e-42	CDYL2
1.19319804438205e-46	0.291934106437301	0.49	0.355	2.41419760319821e-42	THSD7A
1.47390083322664e-46	-0.318317962853685	0.209	0.326	2.98214355586746e-42	SLAMF7
1.53543272637539e-46	-0.251861750449259	0.253	0.389	3.10664103527533e-42	MXD3
1.84682466454372e-46	0.289273959710891	0.561	0.443	3.73668034377131e-42	FAIM3
2.65224384690237e-46	-0.264136679574053	0.868	0.905	5.36628497543756e-42	ATF7IP
2.82149260700491e-46	-0.416055954689369	0.614	0.712	5.70872599175304e-42	ZMIZ1
3.22489322967489e-46	-0.25402467055353	0.473	0.588	6.5249264716012e-42	CCNH
3.23105045501642e-46	-0.273294048089288	0.605	0.72	6.53738438563473e-42	HSPA8
3.38315869142855e-46	-0.322205317391107	0.235	0.348	6.84514498036738e-42	VAV2
4.45967339150404e-46	0.257215513592609	0.492	0.365	9.02325717303012e-42	GYPC
4.61862280520575e-46	0.303081328321768	0.689	0.602	9.3448595217728e-42	CNOT3
9.46520957974844e-46	0.291071951829468	0.553	0.442	1.9150958542705e-41	PPP1R3F
1.07309009692462e-45	-0.297495623016093	0.295	0.422	2.17118319310758e-41	RHBDF2
1.25334093255034e-45	-0.272341604066013	0.471	0.6	2.53588470882911e-41	C14orf182
1.97394669946119e-45	0.28610688188693	0.533	0.412	3.99388635701982e-41	NEK11
1.97445545219599e-45	0.256575758939977	0.323	0.197	3.99491571642816e-41	FRMD5
3.62454281085295e-45	0.279546975192151	0.325	0.206	7.33353746919878e-41	PYGB
6.36619006805307e-45	0.281735753114525	0.593	0.478	1.28807123646918e-40	EGLN3
1.01769945902684e-44	-0.257890990619464	0.102	0.21	2.059111315449e-40	SOX13
1.13423681038274e-44	0.257434647069273	0.754	0.694	2.2949013384474e-40	CNOT6L
1.2668700314085e-44	-0.355805031946971	0.596	0.697	2.56325813454882e-40	MDFIC
1.77348923152328e-44	-0.290534741566171	0.943	0.944	3.58830076214105e-40	CDC42SE2
2.23614638520165e-44	0.295018493141659	0.645	0.528	4.5243949811785e-40	IL7R
3.02153488219456e-44	0.255999691364356	0.769	0.71	6.11347152714425e-40	SMG6
3.94366619773234e-44	0.258423437870033	0.853	0.812	7.97921981787184e-40	RAPGEF6
4.06682892226854e-44	0.25126328658618	0.571	0.466	8.22841495842594e-40	DOCK3
4.1679678452526e-44	0.280430902903866	0.577	0.451	8.43304934129959e-40	FOXP2
7.2503115448729e-44	-0.263865382792099	0.578	0.703	1.46695553487413e-39	ZCCHC2
7.71663974721676e-44	0.292721958949571	0.456	0.328	1.56130772005437e-39	KIAA1549
8.52709550667955e-44	-0.265410954571042	0.471	0.578	1.72528723386647e-39	EPG5
1.03002092245182e-43	-0.324468877071066	0.599	0.696	2.08404133239676e-39	SAMSN1
1.27153499925822e-43	-0.272785171054207	0.443	0.569	2.57269676399916e-39	GNAS
1.37346604355464e-43	0.266009015048676	0.328	0.193	2.7789338459241e-39	CDCP1
1.39383876249724e-43	0.278335266038586	0.461	0.342	2.82015396816067e-39	HBG2
1.8693547395902e-43	0.274380270546849	0.769	0.691	3.78226544461285e-39	SORL1
1.87933578415751e-43	0.268192098142809	0.35	0.223	3.8024600920859e-39	GUCY1A2
2.4742209209314e-43	-0.272644592664936	0.545	0.658	5.00609118932051e-39	RCBTB2
3.12478059015709e-43	0.28701051115382	0.526	0.41	6.32236856806483e-39	SLC22A23
5.24014249806866e-43	0.273754165339883	0.663	0.575	1.06023803163423e-38	LINS
6.4855643220491e-43	-0.267506640546883	0.41	0.534	1.31222422928019e-38	AHR
6.65888998417359e-43	-0.280407828492073	0.752	0.831	1.34729321049784e-38	DUSP10
9.58313056026174e-43	-0.256302106675574	0.505	0.632	1.93895480625776e-38	HIST4H4
9.9738841414501e-43	0.294890772965453	0.626	0.515	2.0180159783396e-38	FSTL5
1.06564879312671e-42	0.260798787069605	0.426	0.318	2.15612720313327e-38	ENOX2
1.67948058323407e-42	-0.28909496997198	0.221	0.337	3.39809306405749e-38	GPR55
1.86521084286793e-42	0.260787081385083	0.565	0.468	3.77388109837468e-38	EHBP1
1.88283068919966e-42	-0.267755940068406	0.375	0.499	3.80953133345767e-38	LFNG
1.90727438904241e-42	0.283192356648525	0.449	0.326	3.85898827134952e-38	MNAT1
1.98751711482753e-42	0.265576365257027	0.365	0.245	4.02134337843053e-38	TLE1
2.45961488552413e-42	0.266423762162705	0.372	0.245	4.97653879788096e-38	GULP1
3.03290682120872e-42	-0.289765328738026	0.327	0.435	6.1364803713516e-38	GBP5
3.07370343152175e-42	-0.337058899130398	0.311	0.417	6.21902415299795e-38	SLC43A2
3.21399930178431e-42	-0.255840590581888	0.409	0.55	6.5028847873002e-38	BLVRB
3.46934714617076e-42	0.276616124616351	0.373	0.261	7.01953008084731e-38	AXIN2
3.749193282863e-42	0.286290452203577	0.431	0.309	7.5857427692167e-38	AMPH
4.29508711925942e-42	0.268236760802146	0.563	0.467	8.69024976839758e-38	N4BP2
5.76786037829728e-42	-0.263916028160107	0.467	0.587	1.16701119034089e-37	STARD3NL
8.44237257199349e-42	-0.265750207191162	0.29	0.409	1.70814524249144e-37	PARP14
9.5306116652308e-42	0.275462134141701	0.648	0.546	1.92832865822615e-37	EVI5
1.33980165854912e-41	0.263453929231219	0.496	0.369	2.71082069574244e-37	ST8SIA6
1.55987447459739e-41	-0.29044584028713	0.422	0.53	3.1560940244529e-37	PSTPIP1
1.61129835494284e-41	0.251910237121358	0.87	0.825	3.26013996155585e-37	RBMS1
1.66570302409659e-41	-0.316526701636854	0.189	0.305	3.37021692865462e-37	CMKLR1
1.79691034599644e-41	0.265368190072266	0.634	0.525	3.63568870305459e-37	LAMA3
1.82688107881306e-41	0.281710384316446	0.501	0.384	3.69632848676246e-37	LY86
2.0305557640688e-41	0.313027275524393	0.423	0.308	4.10842347744041e-37	SLC35F3
2.54812494710431e-41	0.292260022889694	0.632	0.527	5.15562120547615e-37	DIP2B
5.36582448939435e-41	-0.263522470244866	0.599	0.709	1.08566726893916e-36	TGIF1
8.47029875236485e-41	-0.252348753602188	0.894	0.919	1.71379554656598e-36	PTPRC
1.215437523409e-40	0.285040120632929	0.509	0.389	2.45919474111343e-36	ARRB1
1.74387074626898e-40	-0.265769187192179	0.38	0.511	3.52837368092603e-36	CACNA2D2
1.9149226104327e-40	-0.257042340374321	0.5	0.611	3.87446291768848e-36	RNF19A
2.1652502565846e-40	-0.252616498860872	0.724	0.786	4.38095084414763e-36	ZNF365
2.17332351071454e-40	0.25701896159535	0.575	0.477	4.39728545922873e-36	DDX10
2.17986348829471e-40	-0.25452600518495	0.49	0.61	4.41051779586669e-36	ZBTB37
2.67372620903416e-40	-0.263970922195487	0.518	0.629	5.40975023873881e-36	LASP1
3.06252883713753e-40	0.290760058933654	0.575	0.456	6.19641459618036e-36	RAB43
8.06854551428503e-40	0.258343424259569	0.485	0.38	1.63250881390529e-35	TASP1
1.23891040354978e-39	-0.26737255191651	0.518	0.608	2.50668741950226e-35	MCOLN2
1.28379871643791e-39	0.280467498103806	0.675	0.603	2.59750994296882e-35	ERC1
1.29358850406325e-39	-0.256870923927335	0.774	0.85	2.61731762027118e-35	P2RY8
1.35982897886661e-39	0.276027228520457	0.62	0.514	2.75134197294081e-35	PIGC
1.44297070370891e-39	0.252082128108788	0.415	0.298	2.91956262481424e-35	EPAS1
1.47665425897115e-39	-0.253460560030947	0.378	0.475	2.98771456217634e-35	ABLIM2
1.62668016151647e-39	0.313238116235296	0.745	0.684	3.29126197079628e-35	SAE1
2.33845259451718e-39	0.262425447735959	0.501	0.39	4.73139113448662e-35	RNF144A
3.2558265587736e-39	-0.264687363627274	0.498	0.618	6.58751387636663e-35	CD82
3.49020025699633e-39	-0.267811416476862	0.468	0.58	7.06172217998068e-35	ITGB2
5.55583758221044e-39	-0.254495865711956	0.275	0.403	1.12411261800864e-34	TIFA
6.85797570656948e-39	0.259609552903203	0.623	0.519	1.3875742247102e-34	PHACTR2
7.11637696346109e-39	-0.273345451592996	0.643	0.755	1.43985655101708e-34	RUNX3
7.37732876132926e-39	-0.257062254322356	0.286	0.399	1.49265492827975e-34	DDX58
7.56480536731712e-39	-0.253312328467654	0.519	0.635	1.53058706996927e-34	MATR3
7.74176347067287e-39	0.261504021150742	0.646	0.561	1.56639100302124e-34	RNF125
9.48817294650311e-39	0.269834802351051	0.443	0.322	1.91974203226597e-34	MYOM1
1.00350937427726e-38	0.269969048056752	0.522	0.425	2.03040051697518e-34	RANBP3
1.19536143250588e-38	0.251488843812365	0.519	0.423	2.41857478638914e-34	FAM72D
1.6247440627354e-38	0.256276048610187	0.408	0.289	3.28734466213254e-34	HCN1
1.78419450129106e-38	0.274315073346344	0.446	0.326	3.6099607344622e-34	VPS8
1.92179542054869e-38	0.270986881908622	0.493	0.378	3.88836867439617e-34	ATP6V0A4
2.35281711254463e-38	0.277635761725992	0.433	0.307	4.76045486381155e-34	TRDN
3.53002344875208e-38	0.272658923420742	0.54	0.431	7.14229644386009e-34	RGS10
5.61707946514486e-38	-0.263020271322105	0.189	0.275	1.13650368818276e-33	BEST1
5.67717053391679e-38	-0.321654406485613	0.082	0.162	1.14866191412738e-33	TREM1
5.92834006946189e-38	0.261683269069581	0.629	0.52	1.19948104625422e-33	TNIP3
6.28605337129702e-38	-0.265258351997564	0.504	0.624	1.27185717861453e-33	C7orf50
9.17993935812705e-38	0.251775093078756	0.731	0.66	1.85737713032985e-33	CD55
1.19114871427595e-37	0.271332922135518	0.603	0.516	2.41005119359452e-33	RNGTT
2.11770921928194e-37	0.259628941879816	0.407	0.289	4.28476106337315e-33	BRINP3
2.88705422716791e-37	0.265050977244187	0.633	0.541	5.84137681782884e-33	MALT1
3.34543104647985e-37	-0.262496865018634	0.358	0.477	6.76881063634269e-33	KIF21A
3.45975357790672e-37	0.270186454735894	0.547	0.438	7.00011941417866e-33	DENND1A
4.0047735665584e-37	0.250599382767106	0.483	0.378	8.10285835721761e-33	PDZD2
4.19315136048165e-37	0.269464698200715	0.528	0.431	8.48400314766252e-33	ACSF3
4.86777344339399e-37	-0.256909273223152	0.332	0.452	9.84896600801906e-33	ADAM17
4.8729351498506e-37	0.25808484791209	0.699	0.608	9.85940968869272e-33	KCNAB1
5.26818903602878e-37	-0.318565712631717	0.099	0.178	1.0659126876597e-32	CD300LB
5.52486514291118e-37	0.254747496582345	0.435	0.32	1.11784596436522e-32	IGF2BP3
6.39155820543784e-37	0.251159563663589	0.746	0.683	1.29320397170624e-32	FAM13A
7.30910271571623e-37	0.281902090078195	0.488	0.369	1.47885075247087e-32	C12orf40
9.38924826686575e-37	-0.301101476568167	0.618	0.709	1.89972660183495e-32	KLRG1
1.01853362652025e-36	-0.259319575749483	0.206	0.315	2.06079908653842e-32	NINJ1
1.33489982983217e-36	0.26981034632516	0.601	0.505	2.70090282569943e-32	SSBP3
1.82986177991854e-36	0.258279060655586	0.753	0.691	3.70235933930917e-32	ZRANB3
1.9967651252802e-36	0.255562143681672	0.456	0.342	4.04005487797942e-32	MSH2
2.08970106697268e-36	0.259331827589269	0.48	0.375	4.22809216880581e-32	CCDC66
5.77088294464461e-36	0.266286584176631	0.454	0.332	1.16762274618994e-31	MTUS2
1.2265847255358e-35	0.266054063865512	0.638	0.546	2.48174887517659e-31	CRB1
1.25342866210269e-35	-0.281473149850817	0.603	0.704	2.53606221203237e-31	SH3BP5
1.60337821994407e-35	-0.269923617861251	0.679	0.773	3.24411515241283e-31	INPP5D
3.1775771992298e-35	0.25025405259068	0.446	0.333	6.42919194720166e-31	LARS2
2.1861764614686e-34	0.289908024781487	0.435	0.324	4.42329083448942e-30	SEC31B
7.73306100996978e-34	-0.252129748157014	0.566	0.661	1.56463023414719e-29	IFFO2
8.5476074503693e-34	0.254181525616755	0.391	0.284	1.72943741543322e-29	PDCD6IP
1.09523306425474e-33	0.25683842956378	0.425	0.323	2.21598505890661e-29	HDHD1
1.21078959970044e-33	-0.314091247589187	0.523	0.613	2.44979059707389e-29	RGCC
1.54028791329731e-33	0.257782030804981	0.669	0.606	3.11646453497444e-29	ZEB1
2.97308769247764e-33	-0.260654896115324	0.284	0.389	6.01544832819002e-29	SLC25A37
7.87522857897344e-33	0.281418218112052	0.424	0.316	1.5933949983837e-28	NDUFB8
1.27150914945564e-32	-0.322809771278639	0.673	0.737	2.57264446209359e-28	MSN
1.2769558119902e-32	0.292386479780007	0.596	0.5	2.58366469439977e-28	ERCC6L2
1.92138597795151e-32	0.257134411292199	0.68	0.608	3.88754024918929e-28	ITPR2
7.068764020825e-32	-0.281966968222528	0.391	0.492	1.43022302433352e-27	WNT10A
7.66327875879675e-32	-0.263267125929203	0.249	0.349	1.55051119126735e-27	TMCC3
1.48596401156012e-31	0.269179315467228	0.644	0.566	3.00655098458959e-27	CEP128
2.90133020760864e-31	0.278969463551251	0.504	0.401	5.87026140905456e-27	RP11-382J12.1
3.43324746520321e-31	-0.268963572862149	0.85	0.897	6.94648959634565e-27	LIPA
4.32348482576961e-31	-0.260960350932765	0.375	0.476	8.74770684797966e-27	GAB3
4.35270435272095e-31	0.265134313541454	0.482	0.371	8.8068267168603e-27	RAB3GAP1
7.98579499423762e-31	-0.257273818349368	0.588	0.674	1.6157659011841e-26	ZBTB38
1.38868800777384e-30	-0.270209454684549	0.359	0.464	2.80973244612881e-26	FAM3C
2.22384701186601e-30	-0.294236071481673	0.637	0.707	4.49950965910851e-26	TBC1D2B
1.06766989922507e-29	0.282226369922908	0.532	0.432	2.16021650710208e-25	SAMHD1
6.089461163574e-29	-0.340855211548659	0.346	0.446	1.23208067722593e-24	PPCDC
9.09089725546864e-29	-0.278282108329334	0.132	0.213	1.83936124169897e-24	CD22
1.1237654170834e-27	-0.265056397649498	0.222	0.32	2.27371456838483e-23	GPR137B
2.65756996009893e-27	0.255882234610915	0.695	0.625	5.37706130026816e-23	HBS1L
9.83500697537366e-26	-0.251808377660641	0.84	0.878	1.98991696132735e-21	GNG2
2.53888652774039e-25	-0.283505408404409	0.866	0.874	5.13692911157713e-21	NCK2
9.20158530330161e-25	-0.291181714961074	0.457	0.551	1.86175675441702e-20	HHAT
3.71897574708966e-23	-0.25823449942868	0.337	0.413	7.5246036290865e-19	CADM1
7.95003366459255e-22	-0.281531798544048	0.27	0.374	1.60853031135701e-17	GALNT4
7.95003366459255e-22	-0.281531798544048	0.27	0.374	1.60853031135701e-17	GALNT4.1
5.34514076241316e-21	-0.28909930418645	0.797	0.744	1.08148233045905e-16	BCL11B
1.52086640969086e-20	-0.250810134014344	0.712	0.747	3.07716900672751e-16	SYNE2
4.9307276867501e-18	-0.364020052812098	0.725	0.705	9.97634132860147e-14	TGFBR3
1.06748560320607e-16	-0.311560032638888	0.903	0.847	2.15984362096685e-12	RORA
5.59053070430438e-16	-0.296998551086108	0.703	0.7	1.13113207740191e-11	THEMIS
1.00371190318945e-14	-0.275109361638376	0.752	0.742	2.03081029372322e-10	STAT4
1.81386272805567e-12	-0.257603308751001	0.592	0.633	3.66998845767504e-08	PAM
